,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
941,95000000,Other,USA,Other,Animation,50863742,The Road to El Dorado,PG,31.03.2000 00:00,89,6.9,Kevin Kline,65786,Terry Rossio,2000,0,-0.464592189,-50,FALSE,10501,tt0138749,The Road to El Dorado,"After a failed swindle, two con-men end up with a map to El Dorado, the fabled ""city of gold,"" and an unintended trip to the New World.  Much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods.  The only question is, do they take the worshipful natives for all they're worth, or is there a bit more to El Dorado than riches?",8.755188,They came for the gold... they stayed for the adventure.,The Road to El Dorado,"Adventure, Animation, Comedy, Family",en,US,2000,2.794950565057559,-1.152055403975016,0.7653931642414871,0.11719447828749281,0.19589071165485902
942,23000000,Other,USA,Other,Horror,39240659,Pitch Black,R,18.02.2000 00:00,109,7.1,Radha Mitchell,203269,Jim Wheat,2000,1,0.706115609,70,FALSE,2787,tt0134847,Pitch Black,"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.",6.424399,Don't be afraid of the dark. Be afraid of what's in the dark,Pitch Black,"Thriller, Science Fiction, Action",en,US,2000,-0.29467538369956275,0.2735025965051053,1.0047815962957898,2.385730416190356,-0.45579867344317915
943,50000000,Other,USA,Other,Comedy,44737059,The Replacements,PG-13,11.08.2000 00:00,118,6.5,Keanu Reeves,50976,Vince McKewin,2000,0,-0.10525882,-10,FALSE,10393,tt0191397,The Replacements,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",13.450661,Throw the ball. Catch the girl. Keep it simple.,The Replacements,Comedy,en,US,2000,0.863934347084358,0.9150036967211598,0.2866163001328793,-0.1271776785634735,1.5087465352040692
944,5000000,Other,Other,Other,Drama,21995263,Billy Elliot,R,10.11.2000 00:00,110,7.7,Jamie Bell,104498,Lee Hall,2000,1,3.3990526,340,FALSE,71,tt0249462,Billy Elliot,"Set against the background of the 1984 Miner's Strike, Billy Elliot is an 11 year old boy who stumbles out of the boxing ring and onto the ballet floor. He faces many trials and triumphs as he strives to conquer his family's set ways, inner conflict, and standing on his toes!",12.158424,Inside every one of us is a special talent waiting to come out. The trick is finding it.,Billy Elliot,"Drama, Comedy, Music",en,"FR, GB",2000,-1.0670818708888432,0.3447804965291113,1.7229468924587015,0.7559611856483711,1.1474366371691405
945,30000000,Touchstone Pictures,Other,Other,Comedy,27277055,High Fidelity,R,31.03.2000 00:00,113,7.5,John Cusack,150311,Nick Hornby,2000,0,-0.090764833,-10,FALSE,243,tt0146882,High Fidelity,"When record store owner Rob Gordon gets dumped by his girlfriend, Laura, because he hasn't changed since they met, he revisits his top five breakups of all time in an attempt to figure out what went wrong. As Rob seeks out his former lovers to find out why they left, he keeps up his efforts to win Laura back.",8.524956,"A comedy about fear of commitment, hating your job, falling in love and other pop favorites.",High Fidelity,"Comedy, Drama, Romance, Music","da, en","GB, US",2000,0.005704916874046322,0.5586141966011295,1.4835584604043976,1.5118978245284063,0.13151776733862444
946,51000000,Twentieth Century Fox Film Corporation,USA,Other,Comedy,90570999,"Me, Myself & Irene",R,23.06.2000 00:00,116,6.6,Jim Carrey,196521,Peter Farrelly,2000,1,0.775901941,80,FALSE,2123,tt0183505,"Me, Myself & Irene","Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.",9.95456,From gentle to mental.,"Me, Myself & Irene",Comedy,"en, de",US,2000,0.9068458185948736,0.7724478966731476,0.4063105161600307,2.274385155256506,0.5312355245846456
947,6000000,Castle Rock Entertainment,USA,Other,Comedy,18621249,Best in Show,PG-13,20.10.2000 00:00,90,7.5,Fred Willard,48351,Christopher Guest,2000,1,2.1035415,210,FALSE,13785,tt0218839,Best in Show,"The tension is palpable, the excitement is mounting and the heady scent of competition is in the air as hundreds of eager contestants from across America prepare to take part in what is undoubtedly one of the greatest events of their lives -- the Mayflower Dog Show. The canine contestants and their owners are as wondrously diverse as the great country that has bred them.",6.256848,Some pets deserve a little more respect than others.,Best in Show,Comedy,en,US,2000,-1.0241703993783278,-1.08077750395101,1.4835584604043976,-0.17049144708027206,-0.5026459891644056
948,40000000,Dimension Films,USA,Wes Craven,Horror,89138076,Scream 3,R,4.02.2000 00:00,116,5.5,David Arquette,105236,Kevin Williamson,2000,1,1.2284519,120,FALSE,4234,tt0134084,Scream 3,"A murdering spree begins to happen again, this time its targeted toward the original Woodsboro survivors and those associated with the movie inside a movie, 'Stab 3'. Sydney must face the demons of her past to stop the killer.",9.738371,Someone has taken their love of trilogies one step too far.,Scream 3,"Horror, Mystery",en,US,2000,0.43481963197920215,0.7724478966731476,-0.9103258601386389,0.7681385422828082,0.47078900777211574
949,31000000,New Line Cinema,USA,Other,Crime,45010278,Frequency,PG-13,28.04.2000 00:00,118,7.4,Dennis Quaid,87828,Toby Emmerich,2000,1,0.451944452,50,FALSE,10559,tt0186151,Frequency,"When a rare phenomenon gives police officer John Sullivan the chance to speak to his father, 30 years in the past, he takes the opportunity to prevent his dad's tragic death.  After his actions inadvertently give rise to a series of brutal murders he and his father must find a way to fix the consequences of altering time.",10.163266,The future is listening.,Frequency,"Crime, Drama, Science Fiction, Thriller",en,US,2000,0.04861638838456191,0.9150036967211598,1.3638642443772462,0.4808981299626447,0.5895897920907437
950,45000000,Other,Other,Other,Animation,106834564,Chicken Run,G,23.06.2000 00:00,84,7.0,Mel Gibson,150396,Peter Lord,2000,1,1.374101422,140,FALSE,7443,tt0120630,Chicken Run,"Having been hopelessly repressed and facing eventual certain death at the British chicken farm where they are held, Rocky the american rooster and Ginger the chicken decide to rebel against the evil Mr. and Mrs. Tweedy, the farm's owners. Rocky and Ginger lead their fellow chickens in a great escape from the murderous farmers and their farm of doom.",11.834245,This ain't no chick flick. It's poultry in motion.,Chicken Run,"Animation, Comedy, Family",en,GB,2000,0.64937698953178,-1.5084449040950463,0.8850873802686384,1.5133003656041883,1.0567960801853478
951,32000000,Fox 2000 Pictures,USA,Other,Biography,48818921,Men of Honor,R,10.11.2000 00:00,129,7.2,Cuba Gooding Jr.,94931,Scott Marshall Smith,2000,1,0.525591281,50,FALSE,11978,tt0203019,Men of Honor,"Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",7.177649,History is made by those who break the rules.,Men of Honor,Drama,en,US,2000,0.09152785989507749,1.6990605969852264,1.1244758123229424,0.5981010624482904,-0.24518972114200693
952,41300000,Other,USA,Other,Comedy,57262492,The Whole Nine Yards,R,18.02.2000 00:00,98,6.7,Bruce Willis,95357,Mitchell Kapner,2000,1,0.386501017,40,FALSE,2069,tt0190138,The Whole Nine Yards,"A mobster named Jimmy the Tulip agrees to cooperate with an FBI investigation in order to stay out of prison; he's relocated by the authorities to a life of suburban anonymity as part of a witness protection program. It's not long before a couple of his new neighbors figure out his true identity and come knocking to see if he'd be up for one more hit, suburban style.",12.061521,"In the heart of suburbia, a hit man with heart has just moved in.",The Whole Nine Yards,"Comedy, Crime","en, fr, es","CA, US",2000,0.4906045449428724,-0.5105543037589614,0.5260047321871831,0.6051302683104453,1.1203425259114699
953,80000000,New Line Cinema,USA,Other,Drama,34592089,Thirteen Days,PG-13,12.01.2001 00:00,145,7.3,Kevin Costner,47719,David Self,2000,0,-0.567598888,-60,FALSE,11973,tt0146309,Thirteen Days,"Dramatisation of the Cuban Missile Crisis, the nuclear standoff with the USSR sparked by the discovery by the Americans of missle bases established on the Soviet allied island of Cuba. Shown from the perspective of the US President, John F Kennedy, his staff and advisors.",10.204559,You'll never believe how close we came,Thirteen Days,"Drama, Thriller","en, ru",US,2001,2.1512784923998254,2.839506997369323,1.2441700283500936,-0.1809197524907927,0.6011353287218386
954,40000000,Warner Bros.,USA,Other,Drama,33519628,Pay It Forward,PG-13,20.10.2000 00:00,123,7.2,Kevin Spacey,101554,Catherine Ryan Hyde,2000,0,-0.1620093,-20,FALSE,10647,tt0223897,Pay It Forward,"Like some other kids, 12-year-old Trevor McKinney believed in the goodness of human nature. Like many other kids, he was determined to change the world for the better. Unlike most other kids, he succeeded.",10.479723,"When someone does you a big favor, don't pay it back... Pay It Forward",Pay It Forward,"Drama, Romance",en,US,2000,0.43481963197920215,1.27139319684119,1.1244758123229424,0.7073837629765788,0.6780712752880514
955,13500000,Fox Searchlight Pictures,Other,Other,Biography,7060876,Quills,R,25.12.2000 00:00,124,7.3,Geoffrey Rush,46715,Doug Wright,2000,0,-0.476972148,-50,FALSE,10876,tt0180073,Quills,"A nobleman with a literary flair, the Marquis de Sade lives in a madhouse where a beautiful laundry maid smuggles his erotic stories to a printer, defying orders from the asylum's resident priest. The titillating passages whip all of France into a sexual frenzy, until a fiercely conservative doctor tries to put an end to the fun.",5.387711,There are no bad words... only bad deeds.,Quills,Drama,en,"DE, GB, US",2000,-0.7023343630494608,1.342671096865196,1.2441700283500936,-0.19748623766826537,-0.7456569854819415
956,7000000,New Line Cinema,USA,Other,Crime,16938179,Boiler Room,R,18.02.2000 00:00,120,7.0,Giovanni Ribisi,43830,Ben Younger,2000,1,1.419739857,140,FALSE,14181,tt0181984,Boiler Room,"A college dropout gets a job as a broker for a suburban investment firm, which puts him on the fast track to success, but the job might not be as legitimate as it sounds.",8.518425,Welcome to the new American dream.,Boiler Room,"Crime, Drama, Thriller","en, ru",US,2000,-0.9812589278678121,1.057559496769172,0.8850873802686384,-0.24509013182863254,0.12969169755106555
957,84000000,Universal Pictures,USA,Other,Comedy,123309890,Nutty Professor II: The Klumps,PG-13,28.07.2000 00:00,106,4.3,Eddie Murphy,41835,Jerry Lewis,2000,1,0.467974881,50,FALSE,12107,tt0144528,Nutty Professor II: The Klumps,"The hilarity begins when professor Sherman Klump finds romance with fellow DNA specialist, Denise Gaines, and discovers a brilliant formula that reverses aging. But Sherman's thin and obnoxious alter ego, Buddy Love, wants out...and a big piece of the action. And when Buddy gets loose, things get seriously nutty.",6.671316,The Klumps are back!,Nutty Professor II: The Klumps,"Fantasy, Comedy, Romance, Science Fiction",en,US,2000,2.3229243784418876,0.059668896433087086,-2.3466564524644613,-0.2780085959013994,-0.3867605975383022
958,60000000,Universal Pictures,USA,Other,Comedy,75793305,The Family Man,PG-13,22.12.2000 00:00,125,6.7,Nicolas Cage,90612,David Diamond,2000,1,0.26322175,30,FALSE,5994,tt0218967,The Family Man,"Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue his career, and to the horrifying discovery that his former life no longer exists. As he stumbles through this alternate suburban universe, Jack finds himself at a crossroad where he must choose between his high-power career and the woman he loves.",6.287072,"What if you made different choices? What if you said yes, instead of no? What if you got a second chance?",The Family Man,"Comedy, Drama, Romance, Fantasy",en,US,2000,1.2930490621895139,1.4139489968892023,0.5260047321871831,0.5268354753153179,-0.4941953486408733
959,80000000,Twentieth Century Fox Film Corporation,USA,Other,Drama,30695227,The Legend of Bagger Vance,PG-13,3.11.2000 00:00,126,6.7,Will Smith,48043,Steven Pressfield,2000,0,-0.616309663,-60,FALSE,4958,tt0146984,The Legend of Bagger Vance,"World War I has left golfer Rannulph Junuh a poker-playing alcoholic, his perfect swing gone. Now, however, he needs to get it back to play in a tournament to save the financially ravaged golf course of a long-ago sweetheart. Help arrives in the form of mysterious caddy Bagger Vance.",9.034884,It Was Just A Moment Ago.,The Legend of Bagger Vance,"Fantasy, Drama",en,US,2000,2.1512784923998254,1.4852268969132083,0.5260047321871831,-0.17557359591957644,0.2740938069390656
960,29000000,Other,USA,Other,Comedy,37047880,Keeping the Faith,PG-13,14.04.2000 00:00,128,6.4,Ben Stiller,46213,Stuart Blumberg,2000,1,0.277513103,30,FALSE,4967,tt0171433,Keeping the Faith,"Best friends since they were kids, Rabbi Jacob Schram and Father Brian Finn are dynamic and popular young men living and working on New York's Upper West Side. When Anna Reilly, once their childhood friend and now grown into a beautiful corporate executive, suddenly returns to the city, she reenters Jake and Brian's lives and hearts with a vengeance. Sparks fly and an unusual and complicated love triangle ensues.",6.045585,"If you have to believe in something, you may as well believe in love.",Keeping the Faith,Comedy,"he, en, es",US,2000,-0.03720655463646926,1.6277826969612204,0.1669220841057279,-0.2057694802570017,-0.5617151947269712
961,55000000,Touchstone Pictures,USA,Other,Action,56937502,Shanghai Noon,PG-13,26.05.2000 00:00,110,6.6,Jackie Chan,103550,Miles Millar,2000,1,0.035227309,0,FALSE,8584,tt0184894,Shanghai Noon,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment.",10.308442,The old west meets the far east.,Shanghai Noon,"Adventure, Action, Comedy, Western","en, zh, es","HK, US",2000,1.078491704636936,0.3447804965291113,0.4063105161600307,0.7403187275325902,0.6301810503174611
962,57000000,Columbia Pictures Corporation,USA,Other,Drama,15527125,All the Pretty Horses,PG-13,25.12.2000 00:00,116,5.8,Matt Damon,11851,Cormac McCarthy,2000,0,-0.727594298,-70,FALSE,21355,tt0149624,All the Pretty Horses,"The year is 1949. A young Texan named John Grady finds himself without a home after his mother sells the ranch where he has spent his entire life. Lured south of the border by the romance of cowboy life and the promise of a fresh start, Cole and his pal embark on an adventure that will test their resilience, define their maturity, and change their lives forever.",7.345133,Some passions can never be tamed.,All the Pretty Horses,"Drama, Romance, Western","en, es",US,2000,1.164314647657967,0.7724478966731476,-0.5512432120571837,-0.7727590855043281,-0.19836113864322227
963,30000000,Twentieth Century Fox Film Corporation,USA,Other,Action,117559438,Big Momma's House,PG-13,2.06.2000 00:00,99,5.1,Martin Lawrence,71163,Darryl Quarles,2000,1,2.918647933,290,FALSE,9600,tt0208003,Big Momma's House,"When a street-smart FBI agent is sent to Georgia to protect a beautiful single mother and her son from an escaped convict, he is forced to impersonate a crass Southern granny known as Big Momma in order to remain incognito.",7.978985,This FBI agent is going undercover... and he's concealing more than a weapon.,Big Momma's House,"Crime, Comedy",en,"DE, US",2000,0.005704916874046322,-0.4392764037349553,-1.3891027242472467,0.20591757669314073,-0.02113590713442344
964,65000000,Other,USA,Clint Eastwood,Action,90464773,Space Cowboys,PG-13,4.08.2000 00:00,130,6.4,Clint Eastwood,63698,Ken Kaufman,2000,1,0.391765738,40,FALSE,5551,tt0186566,Space Cowboys,"Frank Corvin, ‘Hawk’ Hawkins, Jerry O'Neill and ‘Tank’ Sullivan were hotdog members of Project Daedalus, the Air Force's test program for space travel, but their hopes were dashed in 1958 with the formation of NASA and the use of trained chimps. They blackmail their way into orbit when Russia's mysterious ‘Ikon’ communications satellite's orbit begins to degrade and threatens to crash to Earth.",7.45761,Space will never be the same.,Space Cowboys,"Action, Adventure, Thriller",en,US,2000,1.5076064197420915,1.7703384970092324,0.1669220841057279,0.0827414692729879,-0.1669125317690384
965,82000000,Other,USA,Other,Action,34604280,The 6th Day,PG-13,17.11.2000 00:00,123,5.9,Arnold Schwarzenegger,104775,Cormac Wibberley,2000,0,-0.577996585,-60,FALSE,8452,tt0216216,The 6th Day,Futuristic action about a man who meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.,8.41311,Are You Who You Think You Are,The 6th Day,Science Fiction,en,US,2000,2.2371014354208563,1.27139319684119,-0.4315489960300312,0.7605318195070961,0.10024558827579418
966,43000000,Columbia Pictures Corporation,USA,Other,Comedy,37170488,28 Days,PG-13,14.04.2000 00:00,103,6.0,Sandra Bullock,37015,Susannah Grant,2000,0,-0.135570047,-10,FALSE,10468,tt0191754,28 Days,"After getting into a car accident while drunk on the day of her sister's wedding, Gwen Cummings is given a choice between prison or a rehab center. She chooses rehab, but is extremely resistant to taking part in any of the treatment programs they have to offer, refusing to admit that she has an alcohol addiction.",4.756669,The Life of the Party... before she got a life.,28 Days,"Comedy, Drama",en,US,2000,0.5635540465107489,-0.1541648036389311,-0.3118547800028798,-0.35754092513986385,-0.9220965400495307
967,75000000,Columbia Pictures Corporation,USA,Other,Action,69243859,Vertical Limit,PG-13,8.12.2000 00:00,124,5.9,Scott Glenn,52111,Robert King,2000,0,-0.076748547,-10,FALSE,11678,tt0190865,Vertical Limit,"Trapped near the summit of K2, the world's second-highest mountain, Annie Garrett radios to base camp for help. Brother Peter hears Annie's message and assembles a team to save her and her group before they succumb to K2's unforgiving elements. But, as Annie lays injured in an icy cavern, the rescuers face several terrifying events that could end the rescue attempt -- and their lives.",6.548229,The Mountain Will Decide.,Vertical Limit,"Action, Adventure, Thriller","en, ur","NZ, PK, US",2000,1.9367211348472473,1.342671096865196,-0.4315489960300312,-0.10844963008097204,-0.42117576396630674
968,20000000,Other,USA,Other,Drama,27441122,Love & Basketball,PG-13,21.04.2000 00:00,124,7.2,Sanaa Lathan,15454,Gina Prince-Bythewood,2000,1,0.3720561,40,FALSE,14736,tt0199725,Love & Basketball,"A young African-American couple navigates the tricky paths of romance and athletics in this drama. Quincy McCall (Omar Epps) and Monica Wright (Sanaa Lathan) grew up in the same neighborhood and have known each other since childhood. As they grow into adulthood, they fall in love, but they also share another all-consuming passion: basketball. They've followed the game all their lives and have no small amount of talent on the court. As Quincy and Monica struggle to make their relationship work, they follow separate career paths though high school and college basketball and, they hope, into stardom in big-league professional ball.",5.733227,All's fair in love and basketball.,Love & Basketball,"Action, Comedy, Drama, Romance","en, es",US,2000,-0.4234097982311095,1.342671096865196,1.1244758123229424,-0.7133078443744137,-0.6490505961513184
969,25000000,Warner Bros.,USA,Other,Action,55973336,Romeo Must Die,R,22.03.2000 00:00,115,6.1,Jet Li,59814,Mitchell Kapner,2000,1,1.23893344,120,FALSE,2085,tt0165929,Romeo Must Die,"Two warring gang families (one African-American, the other Chinese) maneuver for bragging rights to the Oakland, California, docks. Hang SIng and Trish O'Day uncover a trail of deceit that leaves most of the warring factions dead … or worse!",8.369176,"In the city ruled by criminals, two families have forgotten their fear. He will make them remember.",Romeo Must Die,"Action, Crime, Thriller","en, zh",US,2000,-0.2088524406785316,0.7011699966491416,-0.19216056397572842,0.018653592351370533,0.0879616271600959
970,54000000,Dimension Films,USA,Other,Action,33022767,Dracula 2000,R,22.12.2000 00:00,99,4.9,Gerard Butler,28622,Joel Soisson,2000,0,-0.388467278,-40,FALSE,10577,tt0219653,Dracula 2000,"In the millenium version of this classic Gothic horror we find Abraham Van Helsing (Plummer), who has tangled with Count Dracula (Butler) in the past, working as an English antiques dealer. Simon (Miller) is a vampire hunter in training under his apprenticeship.",6.000716,The Most Seductive Evil of All Time Has Now Been Unleashed in Ours.,Dracula 2000,"Thriller, Horror",en,US,2000,1.0355802331264203,-0.4392764037349553,-1.6284911563015494,-0.49602948101090777,-0.5742605821558479
971,65000000,Metro-Goldwyn-Mayer (MGM),USA,Other,Drama,37752931,Autumn in New York,PG-13,11.08.2000 00:00,103,5.5,Richard Gere,21504,Allison Burnett,2000,0,-0.419185677,-40,FALSE,10641,tt0174480,Autumn in New York,"Autumn in New York follows the sexual exploits of Will Keane - New York restaurateur, infamous verging-on-50 playboy, master of the no-commitment seduction - until he runs into an unexpected dead end when he meets Charlotte Fielding. Charlotte is half Will's age and twice his match, a 21 year-old free spirit yearning to get out and taste the excitement of adult life.",7.420422,He fell in love for the first time. She fell in love forever.,Autumn in New York,"Drama, Romance",en,US,2000,1.5076064197420915,-0.1541648036389311,-0.9103258601386389,-0.613479920745221,-0.17731030902516307
972,43000000,Columbia Pictures Corporation,USA,Other,Drama,51804714,Finding Forrester,PG-13,12.01.2001 00:00,136,7.3,Sean Connery,75692,Mike Rich,2000,1,0.204760791,20,FALSE,711,tt0181536,Finding Forrester,Gus van Sant tells the story of a young African American man named Jamal who confronts his talents while living on the streets of the Bronx. He accidentally runs into an old writer named Forrester who discovers his passion for writing. With help from his new mentor Jamal receives a scholarship to a private school.,10.536255,"In an ordinary place, he found the one person to make his life extraordinary.",Finding Forrester,Drama,en,US,2001,0.5635540465107489,2.1980058971532688,1.2441700283500936,0.2806482653074572,0.6938776414234514
973,75000000,Other,USA,Other,Animation,22751979,Titan A.E.,PG,16.06.2000 00:00,94,6.6,Matt Damon,54115,Hans Bauer,2000,0,-0.69664028,-70,FALSE,7450,tt0120913,Titan A.E.,"A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Dredge are bent on mankind's destruction.",7.515631,"When Earth Ends, The Adventure Begins.",Titan A.E.,"Animation, Action, Science Fiction, Family, Adventure","en, zh",US,2000,1.9367211348472473,-0.7956659038549856,0.4063105161600307,-0.07538266165900469,-0.15068984073489788
974,8000000,Other,Other,Other,Drama,8279017,Shadow of the Vampire,R,26.01.2001 00:00,92,6.9,John Malkovich,35600,Steven Katz,2000,1,0.034877125,0,FALSE,10873,tt0189998,Shadow of the Vampire,"Director F.W. Murnau (John Malkovich) makes a Faustian pact with a vampire (Willem Dafoe) to get him to star in his 1922 film ""Nosferatu.""",12.691457,An Unspeakable Horror. A Creative Genius. Captured For Eternity.,Shadow of the Vampire,"Drama, Horror","en, de",US,2001,-0.9383474563572965,-0.9382217039029978,0.7653931642414871,-0.38088910893082384,1.2964728425086038
975,32000000,Columbia Pictures Corporation,USA,Other,Comedy,8735529,Whatever It Takes,PG-13,24.03.2000 00:00,94,5.5,Shane West,8432,Mark Schwahn,2000,0,-0.727014719,-70,FALSE,16222,tt0202402,Whatever It Takes,"A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",3.550711,How low will they go to get the girls of their dreams?,Whatever It Takes,"Drama, Comedy, Romance",en,US,2000,0.09152785989507749,-0.7956659038549856,-0.9103258601386389,-0.8291742377172555,-1.2592828007852985
976,76000000,Other,USA,Other,Animation,26000610,The Adventures of Rocky & Bullwinkle,PG,30.06.2000 00:00,92,4.2,Robert De Niro,17406,Jay Ward,2000,0,-0.657886711,-70,FALSE,17711,tt0131704,The Adventures of Rocky & Bullwinkle,"Rocky and Bullwinkle have been living off the finances made from the reruns of their cartoon show. Boris and Natasha somehow manage to crossover into reality and team up with Fearless Leader, an evil criminal turned media mogul with some evil plans up his sleeve. Rocky and Bullwinkle must stop the three of them before they wreak havoc.",11.880936,This summer it's not the same old bull.,The Adventures of Rocky & Bullwinkle,"Action, Adventure, Animation, Comedy, Family",ru,"DE, US",2000,1.979632606357763,-0.9382217039029978,-2.4663506684916126,-0.6810989010811601,1.0698508994245037
977,60000000,Paramount Pictures,Other,Other,Drama,61335230,Rules of Engagement,R,7.04.2000 00:00,128,6.4,Tommy Lee Jones,39436,Jim Webb,2000,1,0.022253833,0,FALSE,10479,tt0160797,Rules of Engagement,"Part war movie, part courtroom thriller, this gripping drama finds a war hero put on trial for a rescue mission gone terribly wrong with only his doubtful friend and fellow marine to represent him.",10.278274,A hero should never have to stand alone.,Rules of Engagement,"Action, Adventure, Drama, History, War","ar, en",US,2000,1.2930490621895139,1.6277826969612204,0.1669220841057279,-0.3175932552049422,0.6217460674126861
978,42000000,Dimension Films,USA,Other,Action,23360779,Reindeer Games,R,25.02.2000 00:00,104,5.7,Ben Affleck,33094,Ehren Kruger,2000,0,-0.443790976,-40,FALSE,2155,tt0184858,Reindeer Games,"After assuming his dead cellmate's identity to get with his girlfriend, an ex-con finds himself the reluctant participant in a casino heist.",12.11759,The trap is set. The game is on.,Reindeer Games,Thriller,en,US,2000,0.5206425750002334,-0.08288690361492503,-0.6709374280843351,-0.4222393199415275,1.1360194370917875
979,80000000,Warner Bros.,USA,Other,Action,17480890,Red Planet,PG-13,10.11.2000 00:00,106,5.7,Val Kilmer,49905,Chuck Pfarrer,2000,0,-0.781488875,-80,FALSE,8870,tt0199753,Red Planet,"Astronauts search for solutions to save a dying Earth by searching on Mars, only to have the mission go terribly awry.",8.534176,Not A Sound. Not A Warning. Not A Chance. Not Alone.,Red Planet,"Thriller, Action, Science Fiction",en,"AU, US",2000,2.1512784923998254,0.059668896433087086,-0.6709374280843351,-0.14484969611832732,0.13409568242686473
980,85000000,Other,USA,Other,Adventure,66957026,102 Dalmatians,G,22.11.2000 00:00,100,4.8,Glenn Close,28524,Dodie Smith,2000,0,-0.212270282,-20,FALSE,10481,tt0211181,102 Dalmatians,"Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth... a parrot who thinks he's a Rottweiler... teams up with Oddball... an un-marked Dalmation puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil",7.668752,Meet Two Unlikely Heroes With A Bone To Pick.,102 Dalmatians,"Comedy, Family",en,US,2000,2.3658358499524033,-0.3679985037109493,-1.748185372328702,-0.49764652836886825,-0.10787715784700179
981,35000000,Other,Other,Other,Adventure,13555988,The Little Vampire,PG,27.10.2000 00:00,95,5.7,Jonathan Lipnicki,7879,Angela Sommer-Bodenburg,2000,0,-0.612686057,-60,FALSE,24100,tt0192255,The Little Vampire,"Based on the popular books, the story tells of Tony who wants a friend to add some adventure to his life. What he gets is Rudolph, a vampire kid with a good appetite. The two end up inseparable, but their fun is cut short when all the hopes of the vampire race could be gone forever in single night. With Tony's access to the daytime world, he helps them to find what they've always wanted.",9.41834,"They're not just best friends, they're blood brothers.",The Little Vampire,"Family, Horror","en, de","DE, NL, US",2000,0.22026227442662424,-0.7243880038309796,-0.6709374280843351,-0.838299004951461,0.38130823297769617
982,10000000,Other,USA,Joel Schumacher,Drama,139692,Tigerland,R,24.05.2001 00:00,101,7.0,Colin Farrell,34628,Ross Klavan,2000,0,-0.9860308,-100,FALSE,10687,tt0170691,Tigerland,"A group of recruits go through Advanced Infantry Training at Fort Polk, Louisiana's infamous Tigerland, last stop before Vietnam for tens of thousands of young men in 1971",5.878885,The system wanted them to become soldiers. One soldier just wanted to be human.,Tigerland,"Drama, War",en,"DE, US",2001,-0.8525245133362653,-0.2967206036869432,0.8850873802686384,-0.39692757864447265,-0.6083245705631548
983,20000000,Other,USA,Other,Comedy,15618626,Loser,PG-13,21.07.2000 00:00,98,5.3,Jason Biggs,23989,Amy Heckerling,2000,0,-0.2190687,-20,FALSE,10642,tt0217630,Loser,"On a university scholarship, a good natured student from the midwest gets a crash course in city life while dealing with three evil roommates. He befriends a virtually homeless college student whom he falls for, but she's dating a nasty professor.",6.244901,Dare to be different.,Loser,"Drama, Comedy, Romance, Family",en,US,2000,-0.4234097982311095,-0.5105543037589614,-1.1497142921929429,-0.5724762198826516,-0.5059863743660546
