,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
279,28000000,Other,USA,Other,Drama,71349120,Safe Haven,PG-13,14.02.2013 00:00,115,6.7,Julianne Hough,87269,Dana Stevens,2013,1,1.548182857,150,FALSE,112949,tt1702439,Safe Haven,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",7.598422,You know it when you find it,Safe Haven,Romance,"en, pt",US,"based on novel, small town, widower, single father, abusive husband",2013,-0.2373060956994314,0.6870379424686661,0.3595981543037382,-0.03246842888592991,-0.6818394045649016
280,50000000,Summit Entertainment,USA,Other,Action,25132228,Escape Plan,R,18.10.2013 00:00,115,6.7,Sylvester Stallone,192466,Miles Chapman,2013,0,-0.49735544,-50,FALSE,107846,tt1211956,Escape Plan,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",14.191611,No one breaks out alone.,Escape Plan,"Action, Thriller","en, de, ar, ur",US,"prison, muslim, ship, mystery, science fiction, escape, crime, prison escape, cia agent",2013,0.4557254532183249,0.6870379424686661,0.3595981543037382,1.245589490941779,0.9974422125321479
281,110000000,Other,USA,Other,Action,61737191,Ender's Game,PG-13,1.11.2013 00:00,114,6.7,Harrison Ford,197592,Gavin Hood,2013,0,-0.438752809,-40,FALSE,80274,tt1731141,Ender's Game,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",12.500305,This is not a game.,Ender's Game,"Science Fiction, Action, Adventure",en,US,"based on novel, intolerance, chosen one, child prodigy, futuristic, space, science fiction, alien invasion, military school, morality tale, based on young adult novel",2013,2.3458114957212968,0.6079757300122719,0.3595981543037382,1.3078662183868281,0.5666675032547496
282,22000000,Other,Other,Other,Crime,11326836,Out of the Furnace,R,6.12.2013 00:00,116,6.8,Christian Bale,90855,Brad Ingelsby,2013,0,-0.485143818,-50,FALSE,164457,tt1206543,Out of the Furnace,"Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.",6.760321,Sometimes your battles choose you.,Out of the Furnace,"Thriller, Drama, Crime",en,US,"prison, brother brother relationship, drug dealer, brother, revenge, drug use, car accident, justice, family, bare knuckle fighting, rust belt, neo-noir, manslaughter, social decay, ptsd",2013,-0.42631469994972854,0.7661001549250603,0.4948089884621806,0.011098552116400609,-0.8953032689514153
283,26000000,Paramount Pictures,USA,Other,Action,49875291,Pain & Gain,R,26.04.2013 00:00,129,6.5,Mark Wahlberg,172482,Christopher Markus,2013,1,0.918280423,90,FALSE,134374,tt1980209,Pain & Gain,"Daniel Lugo, manager of the Sun Gym in 1990s Miami, decides that there is only one way to achieve his version of the American dream: extortion. To achieve his goal, he recruits musclemen Paul and Adrian as accomplices. After several failed attempts, they abduct rich businessman Victor Kershaw and convince him to sign over all his assets to them. But when Kershaw makes it out alive, authorities are reluctant to believe his story.",9.218002,Their American dream is bigger than yours.,Pain & Gain,"Thriller, Crime, Action",en,US,"miami, scam, crime, weight lifting, weightlifting, duringcreditsstinger",2013,-0.30030896378286376,1.793908916858185,0.08917648598685234,1.0028001578825003,-0.2693332680931517
284,12000000,Fox Searchlight Pictures,Other,Other,Drama,1702277,Stoker,R,5.04.2013 00:00,99,6.8,Mia Wasikowska,90922,Wentworth Miller,2013,0,-0.858143583,-90,FALSE,86825,tt1682180,Stoker,"After India's father dies, her Uncle Charlie, who she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him.",7.222816,Innocence Ends.,Stoker,"Drama, Horror, Thriller",en,US,mystery,2013,-0.7413290403668905,-0.5779574568336413,0.4948089884621806,0.011912547578518888,-0.777506046469351
285,135000000,Other,USA,Other,Animation,187168425,The Croods,PG,22.03.2013 00:00,98,7.2,Nicolas Cage,163313,Chris Sanders,2013,1,0.386432778,40,FALSE,49519,tt0481499,The Croods,"The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever.",14.757874,Meet the first modern family.,The Croods,"Adventure, Animation, Comedy, Family, Fantasy",en,US,"stone age, daughter, father, prehistoric, ancient world, father daughter relationship, family, cavemen, aftercreditsstinger, duringcreditsstinger",2013,3.133347346764202,-0.6570196692900355,1.0356523250959524,0.8914042714323139,1.1416690876213083
286,45000000,Other,USA,Other,Action,12050299,The Last Stand,R,18.01.2013 00:00,107,6.4,Arnold Schwarzenegger,120452,Andrew Knauer,2013,0,-0.732215578,-70,FALSE,76640,tt1549920,The Last Stand,"Ray Owens is sheriff of the quiet US border town of Sommerton Junction after leaving the LAPD following a bungled operation. Following his escape from the FBI, a notorious drug baron, his gang, and a hostage are heading toward Sommerton Junction where the police are preparing to make a last stand to intercept them before they cross the border. Owens is reluctant to become involved but ultimately joins in with the law enforcement efforts",10.691321,Not in his town. Not on his watch.,The Last Stand,"Action, Crime, Thriller",en,US,"sheriff, small town, hostage, prisoner, fbi, border, escape, car chase, convoy, machine gun, neo-western",2013,0.2982182830097439,0.054540242817512415,-0.046034348171590016,0.3706780102106495,0.10592027201009845
287,50000,Other,USA,Other,Mystery,68877,Coherence,NOT RATED,6.08.2014 00:00,89,7.2,Emily Baldoni,71677,James Ward Byrkit,2013,1,0.37754,40,FALSE,220289,tt2866360,Coherence,"On the night a comet is passing near Earth, eight friends at a dinner party experience a troubling chain of reality bending events. When the power goes out, they discover that the only house on the street left with power also holds many secrets.",6.851243,Nothing is random,Coherence,"Thriller, Science Fiction",en,US,"paranoia, comet, alter ego, power outage, candle, parallel world, alternate reality, dinner party, ketamine, quantum physics, broken cellphone, glowstick",2014,-1.117771177165399,-1.3685795813975834,1.0356523250959524,-0.22189853702545514,-0.8721454854888605
288,120000000,Twentieth Century Fox Film Corporation,USA,Other,Action,132556852,The Wolverine,PG-13,26.07.2013 00:00,126,6.7,Hugh Jackman,364907,Mark Bomback,2013,1,0.104640433,10,FALSE,76170,tt1430132,The Wolverine,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.",3.918287,"When he's most vulnerable, he's most dangerous.",The Wolverine,"Action, Science Fiction, Adventure, Fantasy",en,"GB, US","japan, samurai, mutant, world war i, marvel comic, superhero, based on comic, superhuman, duringcreditsstinger",2013,2.660825836138459,1.5567222794890023,0.3595981543037382,3.3406072742721964,-1.6191677678099794
289,35000000,Summit Entertainment,USA,Other,Comedy,66380662,Warm Bodies,PG-13,1.02.2013 00:00,98,6.9,Nicholas Hoult,196631,Jonathan Levine,2013,1,0.896590343,90,FALSE,82654,tt1588173,Warm Bodies,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",10.430238,Cold body. Warm heart.,Warm Bodies,"Horror, Comedy, Romance",en,CA,"post-apocalyptic, dystopia, zombie, zombie apocalypse, interspecies romance, based on young adult novel",2013,-0.016796057407418026,-0.6570196692900355,0.6300198226206241,1.2961908506391315,0.03942257530573417
290,20000000,Other,USA,Other,Horror,34341945,Texas Chainsaw 3D,R,4.01.2013 00:00,92,4.8,Alexandra Daddario,38083,Adam Marcus,2013,1,0.71709725,70,FALSE,76617,tt1572315,Texas Chainsaw 3D,"A young woman learns that she has inherited a Texas estate from her deceased grandmother. After embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated Victorian mansion. But her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansion’s dank cellars.",7.214828,Evil wears many faces.,Texas Chainsaw 3D,"Horror, Thriller",en,US,"sequel, gore, leatherface, slasher, chainsaw, aftercreditsstinger, duringcreditsstinger",2013,-0.48931756803316095,-1.1313929440284007,-2.209407694706676,-0.6300382915687601,-0.7795405856820705
291,55000000,Other,USA,Other,Biography,107100855,Captain Phillips,PG-13,11.10.2013 00:00,134,7.8,Tom Hanks,354410,Billy Ray,2013,1,0.947288273,90,FALSE,109424,tt1535109,Captain Phillips,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",13.776068,Out here survival is everything.,Captain Phillips,"Action, Drama, Thriller","en, so",US,"ship, hijacking, somalia, fisherman, blood, poverty, pirate, terrorism, commando, hijack, cargo ship, ship captain, ship hijacking, somali, commando unit",2013,0.6132326234269059,2.189219979140156,1.8469173300466089,3.2130772688116656,0.8916036386624532
292,2500000,Other,USA,Other,Comedy,6851969,The Spectacular Now,R,13.09.2013 00:00,95,7.1,Miles Teller,119642,Scott Neustadter,2013,1,1.7407876,170,FALSE,157386,tt1714206,The Spectacular Now,"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""",8.098964,From the Writers of (500) Days of Summer,The Spectacular Now,"Comedy, Drama, Romance",en,US,"alcoholism, coming of age, teenager, high school student, based on young adult novel",2013,-1.0405926637631944,-0.8942063066592181,0.9004414909375088,0.36083716954921957,-0.5543516320795394
293,58000000,Twentieth Century Fox Film Corporation,USA,Other,Comedy,44672764,The Internship,PG-13,7.06.2013 00:00,119,6.3,Vince Vaughn,169189,Vince Vaughn,2013,0,-0.229779931,-20,FALSE,116741,tt2234155,The Internship,Two recently laid-off men in their 40s try to make it as interns at a successful Internet company where their managers are in their 20s.,0.393865,Hiring them was a brilliant mistake.,The Internship,Comedy,en,US,"job interview, loss of job, intern, reference to google, new job, laid off, transamerica pyramid",2013,0.7077369255520545,1.003286792294243,-0.18124518233003356,0.962792888378687,-2.516836115477916
294,11000000,Other,Other,Other,Comedy,3452117,What If,PG-13,15.08.2014 00:00,98,6.8,Daniel Radcliffe,57422,Elan Mastai,2013,0,-0.686171182,-70,FALSE,212716,tt1486834,What If,"Wallace, a medical school dropout, has been repeatedly burned by bad relationships. So while everyone around him, including his roommate Allan, seems to be finding the perfect partner, Wallace decides to put his love life on hold.  It is then that he meets Chantry, an animator who lives with her long term boyfriend Ben.  Wallace and Chantry form an instant connection, striking up a close friendship. But there is no denying the chemistry between them, leading the pair to wonder:  what if the love of your life is actually your best friend?",10.841891,...being friends has its benefits?,What If,"Drama, Comedy, Romance",en,"CA, IE","male female relationship, best friend, falling in love",2014,-0.7728304744086067,-0.6570196692900355,0.4948089884621806,-0.39508518348062016,0.14427036831194917
295,90000000,Fox 2000 Pictures,USA,Other,Adventure,68559554,Percy Jackson: Sea of Monsters,PG,7.08.2013 00:00,106,5.9,Logan Lerman,93908,Marc Guggenheim,2013,0,-0.238227178,-20,FALSE,76285,tt1854564,Percy Jackson: Sea of Monsters,"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.",10.338222,"Where There Are Gods, There Are Monsters.",Percy Jackson: Sea of Monsters,"Adventure, Family, Fantasy",en,US,"poison, hermes, poseidon, demigod, golden fleece, olympus, 3d, kronos, overthrow olympus, based on young adult novel",2013,1.7157828148869727,-0.024521969638881796,-0.7220885189638041,0.0481900169797902,0.01598615064404151
296,84000000,Summit Entertainment,USA,Other,Action,53262560,RED 2,PG-13,19.07.2013 00:00,116,6.7,Bruce Willis,136471,Jon Hoeber,2013,0,-0.365921905,-40,FALSE,146216,tt1821694,RED 2,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,11.04233,The best never rest.,RED 2,"Action, Comedy, Crime, Thriller","en, fr, ru","CA, FR, US","paris, london england, cia, russia, mi6, hired killer, exploding airplane",2013,1.5267742106366755,0.7661001549250603,0.3595981543037382,0.5652958207729285,0.19532207152405404
297,38000000,Other,USA,Other,Action,42025135,Riddick,R,6.09.2013 00:00,119,6.4,Vin Diesel,134609,David Twohy,2013,1,0.105924605,10,FALSE,87421,tt1411250,Riddick,"Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction.",9.596377,Survival Is His Revenge,Riddick,"Science Fiction, Action, Thriller",en,US,"dystopia, revenge, alien, planet, imax",2013,0.07770824471773055,1.003286792294243,-0.046034348171590016,0.5426740364376414,-0.17296136340953105
298,5000000,Other,Other,Other,Comedy,34321,Filth,R,24.04.2014 00:00,97,7.1,James McAvoy,84261,Jon S. Baird,2013,0,-0.9931358,-100,FALSE,85889,tt1450321,Filth,A bigoted junkie cop suffering from bipolar disorder and drug addiction manipulates and hallucinates his way through the festive season in a bid to secure promotion and win back his wife and daughter.,14.970485,"It's a filthy job getting to the top, but someone's got to do it.",Filth,"Crime, Drama, Comedy",en,"GB, US, DE, SE, BE","scotland, cop, english, bipolar, bipolar disorder",2014,-0.9618390786589038,-0.7360818817464296,0.9004414909375088,-0.06901318037924006,1.1958209925481382
299,92000000,Twentieth Century Fox Film Corporation,USA,Other,Action,67349198,A Good Day to Die Hard,R,14.02.2013 00:00,98,5.3,Bruce Willis,175817,Skip Woods,2013,0,-0.2679435,-30,FALSE,47964,tt1606378,A Good Day to Die Hard,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",12.471865,Yippee Ki-Yay Mother Russia,A Good Day to Die Hard,"Action, Thriller","en, ru",US,"bomb, cia, russia, escape, courthouse, rogue, moscow",2013,1.7787856829704052,-0.6570196692900355,-1.5333535239144618,1.0433176931983879,0.5594238508749615
300,130000000,Columbia Pictures,USA,Other,Action,60522097,After Earth,PG-13,31.05.2013 00:00,100,4.9,Jaden Smith,169422,Gary Whitta,2013,0,-0.534445408,-50,FALSE,82700,tt1815862,After Earth,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",10.747642,"Danger is real, fear is a choice",After Earth,"Science Fiction, Action, Adventure",en,US,dystopia,2013,2.9758401765556206,-0.498895244377247,-2.0741968605482324,0.9656236487170984,0.12026519977669572
301,18000000,Other,USA,Woody Allen,Drama,33405481,Blue Jasmine,PG-13,23.08.2013 00:00,98,7.3,Cate Blanchett,164208,Woody Allen,2013,1,0.855860056,90,FALSE,160588,tt2334873,Blue Jasmine,"Jasmine French used to be on the top of the heap as a New York socialite, but now is returning to her estranged sister in San Francisco utterly ruined. As Jasmine struggles with her haunting memories of a privileged past bearing dark realities she ignored, she tries to recover in her present. Unfortunately, it all proves a losing battle as Jasmine's narcissistic hangups and their consequences begin to overwhelm her. In doing so, her old pretensions and new deceits begin to foul up everyone's lives, especially her own.",12.61244,Blue Moon. I used to know the words. Now they're all a jumble.,Blue Jasmine,"Comedy, Drama",en,US,"san francisco, sister sister relationship, new york city, rich, narcissism, xanax",2013,-0.5523204361165933,-0.6570196692900355,1.1708631592543948,0.9022777929038939,0.595228226166405
302,22000000,Other,USA,Other,Action,19783777,Homefront,R,27.11.2013 00:00,100,6.5,Jason Statham,90430,Sylvester Stallone,2013,0,-0.100737409,-10,FALSE,204082,tt2312718,Homefront,"Phil Broker is a former DEA agent who has gone through a crisis after his action against a biker gang went horribly wrong and it cost the life of his boss' son. He is recently widowed and is left with a 9-years-old daughter,Maddy. He decides to quit the turbulent and demanding life of thrill for Maddy's sake and retires to a small town. His daughter fights off a boy who was bullying her at school and this sets in motion a round of events that end in his direct confrontation with the local Meth drug lord. His past history with the biker gang also enters the arena, making matters more complex. But he has a mission in his mind to protect his daughter and he is ready to pay any cost that it demands.",9.896704,How far would you go to protect your home?,Homefront,"Action, Thriller",en,US,"based on novel, drug dealer, ex-cop, rural setting, undercover cop, methamphetamine, motorcycle gang, drug, revenge motive, father daughter relationship, lousiana bayou",2013,-0.42631469994972854,-0.498895244377247,0.08917648598685234,0.005935148065650338,-0.09646824145930265
303,25000000,Other,USA,Other,Drama,37738503,August: Osage County,R,10.01.2014 00:00,121,7.2,Meryl Streep,73438,Tracy Letts,2013,1,0.50954012,50,FALSE,152737,tt1322269,August: Osage County,"A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Midwest house they grew up in, and to the dysfunctional woman who raised them.",6.954296,Misery loves family,August: Osage County,"Comedy, Drama",en,US,"suicide, drug addiction, funeral, dysfunctional family, based on play or musical, midwest, southern, bleak comedy, mental disorders",2014,-0.33181039782458,1.1614112172070314,1.0356523250959524,-0.20050382047634638,-0.8458979429890623
304,130000000,Universal Pictures,USA,Other,Action,33618855,R.I.P.D.,PG-13,19.07.2013 00:00,100,5.6,Ryan Reynolds,99230,Phil Hay,2013,0,-0.741393423,-70,FALSE,49524,tt0790736,R.I.P.D.,A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him. Based on the comic by Peter M. Lenkov.,9.369679,To protect and serve the living,R.I.P.D.,"Fantasy, Action, Comedy, Crime",en,US,"gold, police operation, partner, revenge, undead, ghost, police department",2013,2.9758401765556206,-0.498895244377247,-1.1277210214391336,0.11284798488118536,-0.2307012194993031
305,13000000,Other,USA,Other,Comedy,25682380,21 & Over,R,1.03.2013 00:00,93,5.9,Miles Teller,64737,Jon Lucas,2013,1,0.975567692,100,FALSE,107811,tt1711425,21 & Over,"Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.",11.29356,Finally.,21 & Over,Comedy,en,US,"alcohol, birthday, debauchery",2013,-0.7098276063251743,-1.0523307315720065,-0.7220885189638041,-0.30621388787770665,0.2593102145400196
306,30000000,Other,USA,Other,Action,10880926,Dead Man Down,R,8.03.2013 00:00,118,6.5,Colin Farrell,57854,J.H. Wyman,2013,0,-0.637302467,-60,FALSE,102362,tt2101341,Dead Man Down,"In New York City, a crime lord's right-hand man is seduced by a woman seeking retribution.",7.150388,Blood demands blood,Dead Man Down,"Thriller, Action, Crime, Drama","en, fr, sq, es",US,"revenge, new york city, mysterious woman, crime lord",2013,-0.174303227615999,0.9242245798378487,0.08917648598685234,-0.3898367351278575,-0.7959534182894374
307,20000000,Other,Other,Other,Action,8008161,Machete Kills,R,11.10.2013 00:00,107,5.6,Danny Trejo,64085,Kyle Ward,2013,0,-0.59959195,-60,FALSE,106747,tt2002718,Machete Kills,Ex-Federale agent Machete is recruited by the President of the United States for a mission which would be impossible for any mortal man – he must take down a madman revolutionary and an eccentric billionaire arms dealer who has hatched a plan to spread war and anarchy across the planet.,9.251084,Trained to kill. Left for dead. Back for more.,Machete Kills,"Action, Crime, Thriller","en, es",US,"mexico, white house, nuclear missile, machete, outer space",2013,-0.48931756803316095,0.054540242817512415,-1.1277210214391336,-0.31413515715085766,-0.26090730086290775
308,35000000,Walt Disney Pictures,USA,Other,Biography,83301580,Saving Mr. Banks,PG-13,20.12.2013 00:00,125,7.5,Emma Thompson,128240,Kelly Marcel,2013,1,1.380045143,140,FALSE,140823,tt2140373,Saving Mr. Banks,Author P.L. Travers travels from London to Hollywood as Walt Disney Pictures adapts her novel Mary Poppins for the big screen.,15.130888,"Where her book ended, their story began.",Saving Mr. Banks,"Comedy, Drama, History",en,"AU, GB, US","biography, animation, writer, film production",2013,-0.016796057407418026,1.477660067032608,1.4412848275712806,0.465295870792398,1.2366755485493721
309,61000000,Universal Pictures,USA,Other,Action,75612460,2 Guns,R,2.08.2013 00:00,109,6.7,Denzel Washington,168840,Blake Masters,2013,1,0.239548525,20,FALSE,136400,tt1272878,2 Guns,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,13.336512,"2 Guns, 1 Bank.",2 Guns,"Action, Comedy, Crime","es, en",US,"undercover, undercover agent, based on comic, money, fugitive, bank robbery, dea agent",2013,0.8022412276772031,0.21266466773030082,0.3595981543037382,0.9585528224640709,0.7796489668815123
310,12000000,Other,USA,Other,Biography,16117443,Jobs,PG-13,16.08.2013 00:00,128,5.9,Ashton Kutcher,83258,Matt Whiteley,2013,1,0.34312025,30,FALSE,115782,tt2357129,Jobs,The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century.,14.294019,"Some see what's possible, others change what's possible.",Jobs,"Drama, History",en,US,"biography, computer, based on true story, apple computer, steve jobs, entrepreneur",2013,-0.7413290403668905,1.7148467044017908,-0.7220885189638041,-0.08119881393901071,1.023525473886202
311,3000000,Other,USA,Richard Linklater,Drama,8114627,Before Midnight,R,14.06.2013 00:00,109,7.9,Ethan Hawke,108281,Richard Linklater,2013,1,1.704875667,170,FALSE,132344,tt2209418,Before Midnight,We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,11.30324,Everything's better with maturity.,Before Midnight,"Romance, Drama","en, el, fr","GR, US","hotel, airport, hotel room, greece, dream, greek, friends, author, writer, summer vacation, twins",2013,-1.0248419467423362,0.21266466773030082,1.9821281642050523,0.22281026738316348,0.26177570522343574
312,15000000,Other,USA,Other,Action,42930462,Snitch,PG-13,22.02.2013 00:00,112,6.5,Dwayne Johnson,69553,Justin Haythe,2013,1,1.8620308,190,FALSE,134411,tt0882977,Snitch,"Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive.",13.542675,How far would you go to save your son?,Snitch,"Thriller, Drama","en, es","US, AE","father son relationship, based on true story",2013,-0.6468247382417419,0.44985130509948346,0.08917648598685234,-0.24770340809320474,0.8321585697498021
313,10000000,Other,USA,Other,Biography,356582,Lovelace,R,20.09.2013 00:00,93,6.2,Amanda Seyfried,33357,Andy Bellin,2013,0,-0.9643418,-100,FALSE,77805,tt1426329,Lovelace,"Story of Linda Lovelace, who is used and abused by the porn industry at the behest of her coercive husband, before taking control of her life.",6.383512,The truth goes deeper than you think.,Lovelace,Drama,en,US,"biography, porno star",2013,-0.8043319084503229,-1.0523307315720065,-0.3164560164884759,-0.6874553446131031,-0.9912763142951364
314,35000000,Other,USA,Other,Comedy,21784432,The Big Wedding,R,26.04.2013 00:00,100,5.6,Robert De Niro,40708,Justin Zackham,2013,0,-0.377587657,-40,FALSE,87567,tt1931435,The Big Wedding,"To the amusement of their adult children and friends, long divorced couple Don and Ellie Griffin are once again forced to play the happy couple for the sake of their adopted son's wedding after his ultra conservative biological mother unexpectedly decides to fly halfway across the world to attend. With all of the wedding guests looking on, the Griffins are hilariously forced to confront their past, present and future - and hopefully avoid killing each other in the process.",6.651605,It's never too late to start acting like a family,The Big Wedding,Comedy,"en, es, la",US,"adoption, marriage, divorce, birth mother",2013,-0.016796057407418026,-0.498895244377247,-1.1277210214391336,-0.598146678314126,-0.922993174440902
315,35000000,Other,USA,Other,Action,17609982,Parker,R,25.01.2013 00:00,118,6.2,Jason Statham,97771,John J. McLaughlin,2013,0,-0.496857657,-50,FALSE,119283,tt1904996,Parker,"A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.",13.963892,"To get away clean, you have to play dirty.",Parker,"Action, Crime",en,US,"professional thief, jewel robbery",2013,-0.016796057407418026,0.9242245798378487,-0.3164560164884759,0.09512232250460972,0.9394423083031438
316,19000000,Fox 2000 Pictures,USA,Other,Drama,21488481,The Book Thief,PG-13,27.11.2013 00:00,131,7.6,Sophie Nélisse,108953,Markus Zusak,2013,1,0.130972684,10,FALSE,203833,tt0816442,The Book Thief,"While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refuge is being sheltered by her adoptive parents.",16.373622,Courage beyond words.,The Book Thief,Drama,"en, de","DE, US","world war ii, book, nazi germany, jewish",2013,-0.5208190020748772,1.9520333417709734,1.576495661729723,0.2309745203763498,1.5531992157977228
317,50000000,Paramount Pictures,USA,Other,Comedy,127352707,Anchorman 2: The Legend Continues,PG-13,18.12.2013 00:00,119,6.3,Will Ferrell,142452,Will Ferrell,2013,1,1.54705414,150,FALSE,109443,tt1229340,Anchorman 2: The Legend Continues,"With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.",7.600751,It's kind of a big deal,Anchorman 2: The Legend Continues,Comedy,en,US,"journalism, mustache, tv news, newsroom, gang warfare, aftercreditsstinger, news spoof, tv news anchor",2013,0.4557254532183249,1.003286792294243,-0.18124518233003356,0.6379601022494871,-0.6812462095440673
318,105000000,Columbia Pictures,USA,Other,Animation,71017784,The Smurfs 2,PG,31.07.2013 00:00,105,5.4,Neil Patrick Harris,30631,J. David Stem,2013,0,-0.323640152,-30,FALSE,77931,tt2017020,The Smurfs 2,"The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?",10.640864,Get ready to get naughty!,The Smurfs 2,"Fantasy, Family, Comedy, Animation",en,US,"based on cartoon, animation, smurf",2013,2.188304325512716,-0.103584182095276,-1.3981426897560183,-0.7205740256539155,0.09306890182279372
319,13000000,TriStar Pictures,USA,Other,Crime,51872378,The Call,R,15.03.2013 00:00,100,6.7,Halle Berry,95726,Richard D'Ovidio,2013,1,2.990182923,300,FALSE,158011,tt1911644,The Call,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.",8.611077,There are 188 million 911 calls a year. This one made it personal.,The Call,"Crime, Thriller",en,US,"underground, gas station, kidnapping, murder, suspense, serial killer, american flag, multiple stabbings, violence, person on fire, cell phone, psycho",2013,-0.7098276063251743,-0.498895244377247,0.3595981543037382,0.0702772371309996,-0.42391673224936316
