,budget,gross,name,released,runtime,score,votes,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,popularity,title,year_released,budget_norm,runtime_norm,score_norm,votes_norm,popularity_norm
95,3000000,9868521,Maid to Order,31.07.1987 00:00,93,5.5,2786,1987,1,2.289507,229,2608,tt0093476,Maid to Order,1.542276,Maid to Order,1987,-1.1007789272623183,-0.8634951822780131,-0.8936712778794738,-0.8880068078557144,-1.6899763761193134
96,1000000,210200,Straight to Hell,26.06.1987 00:00,100,5.8,1924,1987,0,-0.7898,-80,9698,tt0094048,Straight to Hell,1.044389,Straight to Hell,1987,-1.188407405866964,-0.36670138801265284,-0.5366103705032281,-0.9035074766244844,-1.8264322434817957
97,12000000,5669831,Nadine,7.08.1987 00:00,83,5.5,3267,1987,0,-0.527514083,-50,61178,tt0093596,Nadine,7.569698,Nadine,1987,-0.7064507735414128,-1.5732006026570993,-0.8936712778794738,-0.8793573627538834,-0.038041103718733496
98,1100000,1355728,From a Whisper to a Scream,4.09.1987 00:00,99,6.0,1489,1987,1,0.23248,20,39895,tt0091671,From a Whisper to a Scream,1.392022,From a Whisper to a Scream,1987,-1.1840259819367318,-0.4376719300505615,-0.2985697655857307,-0.911329739866265,-1.7311564830405273
99,5000000,858250,Tough Guys Don't Dance,18.09.1987 00:00,110,4.8,1025,1987,0,-0.82835,-80,78146,tt0094169,Tough Guys Don't Dance,0.957019,Tough Guys Don't Dance,1987,-1.0131504486576728,0.3430040323664333,-1.7268133950907143,-0.9196734873241644,-1.850377735393535
100,14000000,20240502,Critical Condition,16.01.1987 00:00,100,5.2,2453,1987,1,0.445750143,40,31563,tt0092798,Critical Condition,2.451513,Critical Condition,1987,-0.6188222949367672,-0.36670138801265284,-1.2507321852557194,-0.8939948852339051,-1.440781833034113
101,39000000,128152300,Coming to America,29.06.1988 00:00,116,7.0,130485,1988,1,2.28595641,229,9602,tt0094898,Coming to America,7.830087,Coming to America,1988,0.4765336876213037,0.7688272845938849,0.8916332590017555,1.408303982287156,0.033323697625044085
102,35000000,57269863,Willow,20.05.1988 00:00,126,7.3,86056,1988,1,0.6362818,60,847,tt0096446,Willow,9.918312,Willow,1988,0.30127673041201236,1.478532704972971,1.2486941663780011,0.6093721809789422,0.605643428051867
103,3000000,1108462,Heathers,31.03.1989 00:00,103,7.3,67238,1988,0,-0.630512667,-60,2640,tt0097493,Heathers,13.311827,Heathers,1989,-1.1007789272623183,-0.153789761898927,1.2486941663780011,0.2709828713609457,1.535703929194885
104,4000000,13008928,They Live,4.11.1988 00:00,94,7.3,83379,1988,1,2.252232,229,8337,tt0096256,They Live,11.292364,They Live,1988,-1.0569646879599954,-0.7925246402401046,1.2486941663780011,0.5612337931668805,0.9822297969692184
105,3500000,4385516,Pumpkinhead,13.01.1989 00:00,86,6.2,15572,1988,1,0.253004571,30,26515,tt0095925,Pumpkinhead,11.841506,Pumpkinhead,1989,-1.078871807611157,-1.3602889765433734,-0.06052916066823322,-0.6580862151904098,1.1327331198420156
106,30000000,38413606,Midnight Run,20.07.1988 00:00,126,7.6,58318,1988,1,0.280453533,30,9013,tt0095631,Midnight Run,5.564321,Midnight Run,1988,0.0822055339003982,1.478532704972971,1.6057550737542468,0.11058151936856983,-0.5876546865673972
107,3000000,11090735,Hellbound: Hellraiser II,23.12.1988 00:00,97,6.5,33241,1988,1,2.696911667,270,9064,tt0095294,Hellbound: Hellraiser II,8.541732,Hellbound: Hellraiser II,1988,-1.1007789272623183,-0.5796130141263787,0.2965317467080124,-0.34035846985932355,0.22836421028991316
108,15000000,34603943,Mississippi Burning,27.01.1989 00:00,128,7.8,70539,1988,1,1.306929533,130,1632,tt0095647,Mississippi Burning,13.971865,Mississippi Burning,1989,-0.5750080556344443,1.6204737890487884,1.8437956786717442,0.3303421609267341,1.7166005137255076
109,28000000,64000000,Working Girl,21.12.1988 00:00,113,6.7,44277,1988,1,1.285714286,130,3525,tt0096463,Working Girl,8.318954,Working Girl,1988,-0.005422944704247473,0.5559156584801591,0.5345723516255099,-0.14190675230463076,0.16730745399927077
110,12500000,48092846,The Land Before Time,18.11.1988 00:00,69,7.4,66623,1988,1,2.84742768,280,12144,tt0095489,The Land Before Time,13.631352,The Land Before Time,1988,-0.6845436538902514,-2.56678819118782,1.3677144688367504,0.25992380953635924,1.6232761313592259
111,5000000,17768757,Halloween 4: The Return of Michael Myers,21.10.1988 00:00,88,5.9,32498,1988,1,2.5537514,260,11357,tt0095271,Halloween 4: The Return of Michael Myers,6.199806,Halloween 4: The Return of Michael Myers,1988,-1.0131504486576728,-1.2183478924675561,-0.41759006804447885,-0.3537192551205719,-0.41348734162598066
112,13000000,45661556,Young Guns,12.08.1988 00:00,107,6.8,45768,1988,1,2.512427385,250,11967,tt0096487,Young Guns,9.905174,Young Guns,1988,-0.66263653423909,0.13009240625270743,0.653592654084258,-0.11509527071038946,0.6020426969915897
113,6000000,12793213,Mystic Pizza,21.10.1988 00:00,104,6.2,20071,1988,1,1.132202167,110,11191,tt0095690,Mystic Pizza,6.854978,Mystic Pizza,1988,-0.9693362093553498,-0.0828192198610184,-0.06052916066823322,-0.577184232834614,-0.23392438149323513
114,63000000,53715611,Rambo III,25.05.1988 00:00,102,5.7,99555,1988,0,-0.147371254,-10,1370,tt0095956,Rambo III,11.624866,Rambo III,1988,1.5280754308770519,-0.22476030393683563,-0.6556306729619763,0.8521140924750276,1.0733586049311863
115,13000000,49369899,A Nightmare on Elm Street 4: The Dream Master,19.08.1988 00:00,93,5.7,39701,1988,1,2.797684538,280,10131,tt0095742,A Nightmare on Elm Street 4: The Dream Master,8.120317,A Nightmare on Elm Street 4: The Dream Master,1988,-0.66263653423909,-0.8634951822780131,-0.6556306729619763,-0.22419336516529353,0.11286702047664145
116,24000000,41455230,The Great Outdoors,17.06.1988 00:00,91,6.6,31340,1988,1,0.72730125,70,2617,tt0095253,The Great Outdoors,11.666172,The Great Outdoors,1988,-0.1806799019135388,-1.0054362663538303,0.4155520491667606,-0.3745426593366225,1.084679338465652
117,7500000,18869631,Above the Law,22.04.1988 00:00,99,6.0,24061,1988,1,1.5159508,150,9395,tt0094602,Above the Law,5.283245,Above the Law,1988,-0.9036148504018656,-0.4376719300505615,-0.2985697655857307,-0.5054351975824188,-0.6646891730568556
118,10000000,3916303,Earth Girls Are Easy,12.05.1989 00:00,100,5.2,17315,1988,0,-0.6083697,-60,2210,tt0097257,Earth Girls Are Easy,11.509677,Earth Girls Are Easy,1989,-0.7940792521460586,-0.36670138801265284,-1.2507321852557194,-0.6267432155802404,1.041788760959327
119,31000000,74151346,Oliver & Company,18.11.1988 00:00,74,6.7,35531,1988,1,1.391978903,140,12233,tt0095776,Oliver & Company,10.813579,Oliver & Company,1988,0.12601977320272104,-2.2119354809982767,0.5345723516255099,-0.2991791990002943,0.8510092138747695
120,31000000,37903295,The Dead Pool,13.07.1988 00:00,91,6.3,33312,1988,1,0.222686935,20,10651,tt0094963,The Dead Pool,7.066395,The Dead Pool,1988,0.12601977320272104,-1.0054362663538303,0.058491141790514976,-0.3390817326405502,-0.17598133395398644
121,32000000,60328558,Scrooged,23.11.1988 00:00,101,7.0,68098,1988,1,0.885267438,90,9647,tt0096061,Scrooged,11.465634,Scrooged,1988,0.16983401250504387,-0.29573084597474425,0.8916332590017555,0.28644757570101775,1.0297178979597992
122,23000000,41292551,Tequila Sunrise,2.12.1988 00:00,115,6.0,24708,1988,1,0.795328304,80,10396,tt0096244,Tequila Sunrise,6.399977,Tequila Sunrise,1988,-0.22449414121586164,0.6978567425559764,-0.2985697655857307,-0.49380070489866695,-0.35862648479337517
123,20000000,17637950,Frantic,26.02.1988 00:00,120,6.9,41608,1988,0,-0.1181025,-10,10675,tt0095174,Frantic,8.105859,Frantic,1988,-0.3559368591228302,1.0527094527455194,0.7726129565430073,-0.18990128240190107,0.10890451707661958
124,8000000,22433275,License to Drive,6.07.1988 00:00,88,6.3,14929,1988,1,1.804159375,180,13704,tt0095519,License to Drive,9.631158,License to Drive,1988,-0.8817077307507042,-1.2183478924675561,0.058491141790514976,-0.669648779016766,0.5269431443798563
125,46630000,8083123,The Adventures of Baron Munchausen,10.03.1989 00:00,126,7.2,43852,1988,0,-0.826654021,-80,14506,tt0096764,The Adventures of Baron Munchausen,7.753416,The Adventures of Baron Munchausen,1989,0.810836333498027,1.478532704972971,1.129673863919253,-0.14954919340292222,0.012310480154917538
126,13000000,9134733,Dead Ringers,23.09.1988 00:00,116,7.3,32130,1988,0,-0.297328231,-30,9540,tt0094964,Dead Ringers,5.53202,Dead Ringers,1988,-0.66263653423909,0.7688272845938849,1.2486941663780011,-0.36033671000097484,-0.5965074201629228
127,10500000,14114488,Poltergeist III,10.06.1988 00:00,98,4.6,14165,1988,1,0.344236952,30,10306,tt0095889,Poltergeist III,7.977693,Poltergeist III,1988,-0.7721721324948971,-0.5086424720884701,-1.9648540000082118,-0.6833871907793416,0.07377806730713386
128,7500000,2983784,Fright Night Part 2,19.05.1989 00:00,104,5.9,9005,1988,0,-0.602162133,-60,18086,tt0097390,Fright Night Part 2,5.777858,Fright Night Part 2,1989,-0.9036148504018656,-0.0828192198610184,-0.41759006804447885,-0.7761754168197743,-0.529130610724922
129,3000000,13030057,I'm Gonna Git You Sucka,23.02.1989 00:00,88,6.6,10455,1988,1,3.343352333,330,17006,tt0095348,I'm Gonna Git You Sucka,3.71926,I'm Gonna Git You Sucka,1989,-1.1007789272623183,-1.2183478924675561,0.4155520491667606,-0.7501012060138388,-1.0933304706141564
130,22000000,17550399,Johnny Be Good,25.03.1988 00:00,91,4.5,5006,1988,0,-0.202254591,-20,20443,tt0095409,Johnny Be Good,3.007873,Johnny Be Good,1988,-0.2683083805181845,-1.0054362663538303,-2.0838743024669597,-0.8480862920011096,-1.2883002732308027
131,1100000,671382,Maniac Cop,13.05.1988 00:00,85,6.0,10850,1988,0,-0.389652727,-40,14240,tt0095583,Maniac Cop,6.595038,Maniac Cop,1988,-1.1840259819367318,-1.4312595185812822,-0.2985697655857307,-0.742998231346015,-0.3051661254275087
132,10000000,21486757,Married to the Mob,19.08.1988 00:00,104,6.1,13416,1988,1,1.1486757,110,2321,tt0095593,Married to the Mob,5.611184,Married to the Mob,1988,-0.7940792521460586,-0.0828192198610184,-0.17954946312698247,-0.6968558693266835,-0.5748109462965967
133,3000000,2835116,Running on Empty,9.09.1988 00:00,116,7.7,11312,1988,0,-0.054961333,-10,18197,tt0096018,Running on Empty,4.368078,Running on Empty,1988,-1.1007789272623183,0.7688272845938849,1.724775376212996,-0.7346904483168134,-0.9155089509713641
134,4500000,3813293,Critters 2,29.04.1988 00:00,86,5.3,11122,1988,0,-0.152601556,-20,10127,tt0094919,Critters 2,9.97523,Critters 2,1988,-1.035057568308834,-1.3602889765433734,-1.1317118827969712,-0.7381070690431084,0.6212429417136772
135,22000000,24720479,Gorillas in the Mist,7.10.1988 00:00,129,7.0,20378,1988,1,0.123658136,10,10130,tt0095243,Gorillas in the Mist,11.978983,Gorillas in the Mist,1988,-0.2683083805181845,1.691444331086697,0.8916332590017555,-0.5716636930294952,1.170411434956473
136,2000000,725131,Vampire's Kiss,2.06.1989 00:00,103,5.9,10474,1988,0,-0.6374345,-60,7091,tt0098577,Vampire's Kiss,3.265426,Vampire's Kiss,1989,-1.1445931665646412,-0.153789761898927,-0.41759006804447885,-0.7497595439412094,-1.2177127342775673
137,2500000,1189315,The Lair of the White Worm,21.10.1988 00:00,93,5.9,7908,1988,0,-0.524274,-50,11347,tt0095488,The Lair of the White Worm,9.97466,The Lair of the White Worm,1988,-1.1226860469134798,-0.8634951822780131,-0.41759006804447885,-0.7959019059605408,0.6210867218396966
138,7000000,19595031,The Serpent and the Rainbow,5.02.1988 00:00,98,6.5,18528,1988,1,1.799290143,180,11503,tt0096071,The Serpent and the Rainbow,7.791952,The Serpent and the Rainbow,1988,-0.925521970053027,-0.5086424720884701,0.2965317467080124,-0.6049307895749991,0.022872039915828535
139,6000000,5680515,Eight Men Out,2.09.1988 00:00,119,7.3,15946,1988,0,-0.0532475,-10,13554,tt0095082,Eight Men Out,4.861698,Eight Men Out,1988,-0.9693362093553498,0.9817389107076109,1.2486941663780011,-0.6513608670239133,-0.780222540104102
140,3000000,7282851,Phantasm II,8.07.1988 00:00,97,6.5,10789,1988,1,1.427617,140,15158,tt0095863,Phantasm II,8.733192,Phantasm II,1988,-1.1007789272623183,-0.5796130141263787,0.2965317467080124,-0.7440951464212991,0.28083764375015813
141,7000000,5344577,Monkey Shines,29.07.1988 00:00,113,6.2,8595,1988,0,-0.236489,-20,29787,tt0095652,Monkey Shines,8.120652,Monkey Shines,1988,-0.925521970053027,0.5559156584801591,-0.06052916066823322,-0.783548124702832,0.11295883391134932
142,16000000,25216243,Alien Nation,7.10.1988 00:00,91,6.3,12143,1988,1,0.576015188,60,10128,tt0094631,Alien Nation,15.133316,Alien Nation,1988,-0.5311938163321215,-1.0054362663538303,0.058491141790514976,-0.7197472281928601,2.034919336277658
143,22000000,13825794,The Milagro Beanfield War,18.03.1988 00:00,117,6.9,5289,1988,0,-0.371554818,-40,13482,tt0095638,The Milagro Beanfield War,5.56568,The Milagro Beanfield War,1988,-0.2683083805181845,0.8397978266317936,0.7726129565430073,-0.842997325340365,-0.5872822254994325
144,23000000,19652638,Tucker: The Man and His Dream,12.08.1988 00:00,110,6.9,12469,1988,0,-0.145537478,-10,28176,tt0096316,Tucker: The Man and His Dream,4.647907,Tucker: The Man and His Dream,1988,-0.22449414121586164,0.3430040323664333,0.7726129565430073,-0.7138850263151117,-0.8388162297149824
145,6500000,14545844,School Daze,12.02.1988 00:00,121,5.8,5042,1988,1,1.237822154,120,36739,tt0096054,School Daze,6.25967,School Daze,1988,-0.9474290897041885,1.123679994783428,-0.5366103705032281,-0.8474389322845485,-0.3970804178786491
146,3700000,1145404,Miracle Mile,19.05.1989 00:00,87,7.0,6985,1988,0,-0.690431351,-70,24739,tt0097889,Miracle Mile,10.018693,Miracle Mile,1989,-1.0701089597506923,-1.289318434505465,0.8916332590017555,-0.8124994898045949,0.6331548441396809
147,17500000,18924919,Cocoon: The Return,23.11.1988 00:00,116,5.3,12956,1988,1,0.081423943,10,11285,tt0094890,Cocoon: The Return,12.167265,Cocoon: The Return,1988,-0.46547245737863724,0.7688272845938849,-1.1317118827969712,-0.7051276879271873,1.2220138741017872
148,4000000,670774,Apartment Zero,15.09.1989 00:00,124,6.9,3259,1988,0,-0.8323065,-80,5333,tt0094667,Apartment Zero,3.927714,Apartment Zero,1989,-1.0569646879599954,1.336591620897154,0.7726129565430073,-0.8795012204686747,-1.036199492349653
149,10000000,1562749,Another Woman,18.11.1988 00:00,81,7.4,10826,1988,0,-0.8437251,-80,22478,tt0094663,Another Woman,3.333264,Another Woman,1988,-0.7940792521460586,-1.7151416867329166,1.3677144688367504,-0.7434298044903891,-1.1991203767142329
150,15000000,6908797,A Cry in the Dark,11.11.1988 00:00,120,6.9,7622,1988,0,-0.539413533,-50,35119,tt0094924,A Cry in the Dark,3.970538,A Cry in the Dark,1988,-0.5750080556344443,1.0527094527455194,0.7726129565430073,-0.8010448192643321,-1.0244627206244805
151,20000000,43184798,Biloxi Blues,25.03.1988 00:00,106,6.6,12590,1988,1,1.1592399,120,19382,tt0094746,Biloxi Blues,4.619593,Biloxi Blues,1988,-0.3559368591228302,0.05912186421479883,0.4155520491667606,-0.7117091783788924,-0.8465762464025065
152,4000000,3468572,Talk Radio,13.01.1989 00:00,110,7.3,10745,1988,0,-0.132857,-10,10132,tt0096219,Talk Radio,6.865513,Talk Radio,1989,-1.0569646879599954,0.3430040323664333,1.2486941663780011,-0.7448863638526517,-0.23103705452413623
153,18000000,1883811,Vibes,5.08.1988 00:00,99,5.5,2850,1988,0,-0.895343833,-90,21185,tt0096378,Vibes,7.368928,Vibes,1988,-0.4435653377274758,-0.4376719300505615,-0.8936712778794738,-0.8868559461373835,-0.09306612845399569
154,14000000,6640346,Fresh Horses,18.11.1988 00:00,105,5.0,1439,1988,0,-0.525689571,-50,38982,tt0095178,Fresh Horses,4.782781,Fresh Horses,1988,-0.6188222949367672,-0.011848677823109785,-1.4887727901732168,-0.9122288505837111,-0.8018513186917031
155,210000,107352,Not of This Earth,20.05.1988 00:00,81,4.5,1724,1988,0,-0.4888,-50,40028,tt0095756,Not of This Earth,1.569865,Not of This Earth,1988,-1.2230206549157991,-1.7151416867329166,-2.0838743024669597,-0.9071039194942686,-1.6824150601486945
156,15000000,1733070,Little Nikita,18.03.1988 00:00,98,6.0,4132,1988,0,-0.884462,-90,12505,tt0095532,Little Nikita,2.097317,Little Nikita,1988,-0.5750080556344443,-0.5086424720884701,-0.2985697655857307,-0.8638027473420666,-1.5378563145857937
157,15000000,21032267,Punchline,7.10.1988 00:00,128,5.8,6938,1988,1,0.402151133,40,40820,tt0095927,Punchline,5.764399,Punchline,1988,-0.5750080556344443,1.6204737890487884,-0.5366103705032281,-0.8133446538789941,-0.5328193182405463
158,20000000,11444204,Moon Over Parador,9.09.1988 00:00,103,5.9,4778,1988,0,-0.4277898,-40,34014,tt0095654,Moon Over Parador,2.044436,Moon Over Parador,1988,-0.3559368591228302,-0.153789761898927,-0.41759006804447885,-0.8521862368726637,-1.5523494078418847
159,3000000,1884315,Cop,11.03.1988 00:00,110,6.4,3419,1988,0,-0.371895,-40,31701,tt0092783,Cop,2.478231,Cop,1988,-1.1007789272623183,0.3430040323664333,0.1775114442492642,-0.8766240661728474,-1.4334592319937345
160,4000000,16262415,Crossing Delancey,16.09.1988 00:00,97,6.9,2935,1988,1,3.06560375,310,27397,tt0094921,Crossing Delancey,2.00871,Crossing Delancey,1988,-1.0569646879599954,-0.5796130141263787,0.7726129565430073,-0.8853274579177252,-1.5621408310310665
161,19000000,11005304,The Couch Trip,15.01.1988 00:00,97,5.7,3961,1988,0,-0.420773474,-40,23752,tt0094910,The Couch Trip,1.264947,The Couch Trip,1988,-0.399751098425153,-0.5796130141263787,-0.6556306729619763,-0.8668777059957322,-1.7659839224898146
162,8000000,1893139,Permanent Record,22.04.1988 00:00,91,6.4,1550,1988,0,-0.763357625,-80,51321,tt0095853,Permanent Record,1.194377,Permanent Record,1988,-0.8817077307507042,-1.0054362663538303,0.1775114442492642,-0.9102328247909809,-1.7853250391684394
163,19000000,4594452,Sunset,29.04.1988 00:00,102,5.7,3333,1988,0,-0.758186737,-80,38560,tt0096193,Sunset,1.835663,Sunset,1988,-0.399751098425153,-0.22476030393683563,-0.6556306729619763,-0.8781705366068546,-1.6095678144218266
164,1000000,492519,Jack's Back,6.05.1988 00:00,97,6.0,1968,1988,0,-0.507481,-50,41959,tt0095389,Jack's Back,2.06747,Jack's Back,1988,-1.188407405866964,-0.5796130141263787,-0.2985697655857307,-0.9027162591931318,-1.5460364805133395
165,5000000,429028,Track 29,12.07.1988 00:00,100,5.9,1563,1988,0,-0.9141944,-90,41974,tt0096294,Track 29,1.129645,Track 29,1988,-1.0131504486576728,-0.36670138801265284,-0.41759006804447885,-0.9099990560044449,-1.8030661354535567
166,4000000,9797098,Bad Dreams,8.04.1988 00:00,84,5.6,2583,1988,1,1.4492745,140,59797,tt0094701,Bad Dreams,5.296777,Bad Dreams,1988,-1.0569646879599954,-1.5022300606191907,-0.7746509754207256,-0.8916571973685454,-0.6609804584345638
167,18000000,9129999,Switching Channels,4.03.1988 00:00,105,5.9,2789,1988,0,-0.492777833,-50,26798,tt0096203,Switching Channels,2.100768,Switching Channels,1988,-0.4435653377274758,-0.011848677823109785,-0.41759006804447885,-0.8879528612126676,-1.536910499173325
168,14000000,459824,The House on Carroll Street,4.03.1988 00:00,101,6.2,1844,1988,0,-0.967155429,-100,75889,tt0095333,The House on Carroll Street,1.742499,The House on Carroll Street,1988,-0.6188222949367672,-0.29573084597474425,-0.06052916066823322,-0.904946053772398,-1.6351012676490817
169,13000000,259019,Illegally Yours,13.05.1988 00:00,102,4.2,734,1988,0,-0.980075462,-100,48719,tt0095357,Illegally Yours,0.674285,Illegally Yours,1988,-0.66263653423909,-0.22476030393683563,-2.4409352098432056,-0.9249063116997004,-1.927866629867309
170,7000000,136203,Cameron's Closet,13.01.1989 00:00,100,4.9,704,1988,0,-0.980542429,-100,59735,tt0097008,Cameron's Closet,0.861473,Cameron's Closet,1989,-0.925521970053027,-0.36670138801265284,-1.607793092631965,-0.925445778130168,-1.8765640232520564
171,55000000,63408614,Tango & Cash,22.12.1989 00:00,104,6.3,81242,1989,1,0.152883891,20,9618,tt0098439,Tango & Cash,7.507261,Tango & Cash,1989,1.1775615164584692,-0.0828192198610184,0.058491141790514976,0.5228058011032362,-0.05515320945861286
172,27000000,71320000,National Lampoon's Christmas Vacation,1.12.1989 00:00,97,7.6,115848,1989,1,1.641481481,160,5825,tt0097958,National Lampoon's Christmas Vacation,9.802574,National Lampoon's Christmas Vacation,1989,-0.04923718400657031,-0.5796130141263787,1.6057550737542468,1.1450983108619983,0.5739231196750686
173,10000000,40485039,Bill & Ted's Excellent Adventure,17.02.1989 00:00,90,6.9,90901,1989,1,3.0485039,300,1648,tt0096928,Bill & Ted's Excellent Adventure,15.109261,Bill & Ted's Excellent Adventure,1989,-0.7940792521460586,-1.076406808391739,0.7726129565430073,0.6964960094994647,2.028326583525719
174,6500000,27545445,Do the Right Thing,21.07.1989 00:00,120,7.9,65617,1989,1,3.237760769,320,925,tt0097216,Do the Right Thing,10.465403,Do the Right Thing,1989,-0.9474290897041885,1.0527094527455194,1.9628159811304935,0.24183370190134462,0.7555846334482879
175,18000000,26830000,Glory,16.02.1990 00:00,122,7.9,107207,1989,1,0.490555556,50,9665,tt0097441,Glory,7.521346,Glory,1990,-0.4435653377274758,1.1946505368213367,1.9628159811304935,0.9897139966729714,-0.05129293415156399
176,37000000,112494738,Ghostbusters II,16.06.1989 00:00,108,6.5,152597,1989,1,2.040398324,200,2978,tt0097428,Ghostbusters II,16.414239,Ghostbusters II,1989,0.38890520901665804,0.20106294829061605,0.2965317467080124,1.8059267059704984,2.3859818444161567
177,31000000,100047830,Parenthood,2.08.1989 00:00,124,7.0,37913,1989,1,2.227349355,220,1552,tt0098067,Parenthood,8.09806,Parenthood,1989,0.12601977320272104,1.336591620897154,0.8916332590017555,-0.25634556442116435,0.1067670455026278
178,32000000,34667015,Licence to Kill,14.07.1989 00:00,133,6.6,79153,1989,1,0.083344219,10,709,tt0097742,Licence to Kill,11.137888,Licence to Kill,1989,0.16983401250504387,1.9753264992383315,0.4155520491667606,0.4852409553283401,0.9398925667007304
179,27800000,52210049,Star Trek V: The Final Frontier,9.06.1989 00:00,107,5.4,47303,1989,1,0.878059317,90,172,tt0098382,Star Trek V: The Final Frontier,12.308007,Star Trek V: The Final Frontier,1989,-0.01418579256471204,0.13009240625270743,-1.012691580338222,-0.08749257168479564,1.260587027617204
