,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released
2409,35000000,Columbia Pictures,USA,Other,Crime,81159365,21,PG-13,28.03.2008 00:00,123,6.8,Jim Sturgess,201705,Peter Steinfeld,2008,1,1.318839,130,FALSE,8065,tt0478087,21,"Ben Campbell is a young, highly intelligent, student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor, Ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor Micky Rosa into a small but secretive club of five. Students Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa of the skill of card counting at blackjack.",8.33756,They proved the Vegas Blackjack System was beatable...by beating the hell out of it.,21,"Drama, Crime",en,US,"gambling, card game, professor, harvard university, cohabitant, college, girlfriend, studies, dormitory, friendship, blackjack",2008
2410,200000000,Metro-Goldwyn-Mayer (MGM),Other,Other,Action,168368427,Quantum of Solace,PG-13,14.11.2008 00:00,106,6.6,Daniel Craig,353784,Paul Haggis,2008,0,-0.158157865,-20,FALSE,10764,tt0830515,Quantum of Solace,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",13.67812,"For love, for hate, for justice, for revenge.",Quantum of Solace,"Adventure, Action, Thriller, Crime","en, es, it, fr, de","GB, US","killing, undercover, secret agent, british secret service",2008
2411,30000000,Universal Pictures,USA,Other,Comedy,63172463,Forgetting Sarah Marshall,R,18.04.2008 00:00,111,7.2,Kristen Bell,230079,Jason Segel,2008,1,1.105748767,110,FALSE,9870,tt0800039,Forgetting Sarah Marshall,"When Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful Rachel Jansen, Peter is shocked to see not only Aldous Snow in Hawaii, but also Sarah Marshall.",15.106676,"You lose some, you get some.",Forgetting Sarah Marshall,"Comedy, Romance, Drama","en, ja, de",US,"hawaii, one-night stand, beauty",2008
2412,15000000,Other,USA,Other,Drama,17017811,The Hurt Locker,R,31.07.2009 00:00,131,7.6,Jeremy Renner,359240,Mark Boal,2008,1,0.134520733,10,FALSE,12162,tt0887912,The Hurt Locker,"Forced to play a dangerous game of cat-and-mouse in the chaos of war, an elite Army bomb squad unit must come together in a city where everyone is a potential enemy and every object could be a deadly bomb.",9.403724,You'll know when you're in it.,The Hurt Locker,"Drama, Thriller, War","en, ar, tr",US,"sniper, explosive, loyalty, u.s. army, iraq, car bomb, suspense, tension, iraq war, desert, bomb squad, body armor, woman director, army sergeant",2009
2413,25000000,Paramount Pictures,USA,Other,Action,80048433,Cloverfield,PG-13,18.01.2008 00:00,85,7,Mike Vogel,319809,Drew Goddard,2008,1,2.20193732,220,FALSE,7191,tt1060277,Cloverfield,"Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",12.868098,Some Thing Has Found Us,Cloverfield,"Action, Thriller, Science Fiction","ru, en",US,"helicopter, monster, skyscraper, fight, camcorder, panic, chaos, supernatural, quarantine, friends, alien, rescue, survival, disaster, escape, giant monster, kaiju, military, found footage, aftercreditsstinger",2008
2414,27000000,Columbia Pictures,USA,Other,Action,87341380,Pineapple Express,R,6.08.2008 00:00,111,7,Seth Rogen,272938,Seth Rogen,2008,1,2.234865926,220,FALSE,10189,tt0910936,Pineapple Express,A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.,8.461369,Put this in your pipe and smoke it.,Pineapple Express,"Action, Comedy",en,US,"smoking, marijuana, stoner, roach, lollipop, painting toenails, radio call in show, driving through a wall, seed, reference to pandora's box",2008
2415,30000000,Fox 2000 Pictures,USA,Other,Comedy,76808654,27 Dresses,PG-13,18.01.2008 00:00,111,6.1,Katherine Heigl,133431,Aline Brosh McKenna,2008,1,1.560288467,160,FALSE,6557,tt0988595,27 Dresses,Altruistic Jane finds herself facing her worst nightmare as her younger sister announces her engagement to the man Jane secretly adores.,10.342202,She's about to find the perfect fit.,27 Dresses,"Comedy, Romance",en,US,"lovesickness, newspaper, bar, sister sister relationship, new love, wedding planer, witness, bride, bridesmaid, sister, music, romantic comedy, sibling rivalry, reporter, wedding, woman director",2008
2416,185000000,Paramount Pictures,USA,Steven Spielberg,Action,317101119,Indiana Jones and the Kingdom of the Crystal Skull,PG-13,22.05.2008 00:00,122,6.2,Harrison Ford,358563,David Koepp,2008,1,0.714060103,70,FALSE,217,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,"Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts.",12.577266,The adventure continues . . .,Indiana Jones and the Kingdom of the Crystal Skull,"Adventure, Action","en, de, ru",US,"saving the world, riddle, whip, treasure, mexico city, leather jacket, machinegun, alien phenomenons, maya civilization, peru, treasure hunt, nuclear explosion, refrigerator, archaeologist, indiana jones, archeology ",2008
2417,15500000,Other,Other,Woody Allen,Drama,23216709,Vicky Cristina Barcelona,PG-13,15.08.2008 00:00,96,7.1,Rebecca Hall,212733,Woody Allen,2008,1,0.497852194,50,FALSE,5038,tt0497465,Vicky Cristina Barcelona,"Two girlfriends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",9.648539,Life is the ultimate work of art,Vicky Cristina Barcelona,"Drama, Romance","es, en","US, ES","barcelona spain, menage a trois, author",2008
2418,35000000,DreamWorks,USA,Other,Drama,22911480,Revolutionary Road,R,23.01.2009 00:00,119,7.3,Leonardo DiCaprio,162463,Justin Haythe,2008,0,-0.345386286,-30,FALSE,4148,tt0959337,Revolutionary Road,A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children. Based on a novel by Richard Yates.,12.265867,How do you break free without breaking apart?,Revolutionary Road,"Drama, Romance",en,"GB, US","adultery, jealousy, infidelity, career, marriage crisis, connecticut",2009
2419,35000000,Other,USA,Other,Action,7948159,Punisher: War Zone,R,5.12.2008 00:00,103,6,Ray Stevenson,52479,Nick Santora,2008,0,-0.772909743,-80,FALSE,13056,tt0450314,Punisher: War Zone,"Waging his one-man war on the world of organized crime, ruthless vigilante-hero Frank Castle sets his sights on overeager mob boss Billy Russoti. After Russoti is left horribly disfigured by Castle, he sets out for vengeance under his new alias: Jigsaw. With the ""Punisher Task Force"" hot on his trail and the FBI unable to take Jigsaw in, Frank must stand up to the formidable army that Jigsaw has recruited before more of his evil deeds go unpunished.",8.333526,Vengeance has a name,Punisher: War Zone,"Action, Crime","ru, en","CA, DE, US","broken neck, fbi agent, wall safe, trashed house, aerial shot, military dress uniform, vanity, flare, woman director",2008
2420,145000000,Universal Pictures,USA,Other,Action,102491776,The Mummy: Tomb of the Dragon Emperor,PG-13,1.08.2008 00:00,112,5.2,Brendan Fraser,128515,Alfred Gough,2008,0,-0.293160166,-30,FALSE,1735,tt0859163,The Mummy: Tomb of the Dragon Emperor,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",14.250227,A New Evil Awakens.,The Mummy: Tomb of the Dragon Emperor,"Adventure, Action, Fantasy","en, zh, sa","DE, US",,2008
2421,150000000,Columbia Pictures,USA,Other,Action,227946274,Hancock,PG-13,2.07.2008 00:00,92,6.4,Will Smith,375055,Vincent Ngo,2008,1,0.519641827,50,FALSE,8960,tt0448157,Hancock,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",11.017324,Bad Behavior. Bad Attitude. Real Hero.,Hancock,"Fantasy, Action","en, ja",US,"flying, alcohol, love of one's life, forbidden love, lovers, affection, advertising expert, alcoholism, invulnerability, superhero, pokies, duringcreditsstinger",2008
2422,70000000,Warner Bros.,USA,Ridley Scott,Action,39394666,Body of Lies,R,10.10.2008 00:00,128,7.1,Leonardo DiCaprio,185521,William Monahan,2008,0,-0.437219057,-40,FALSE,12113,tt0758774,Body of Lies,"The CIA’s hunt is on for the mastermind of a wave of terrorist attacks. Roger Ferris is the agency’s man on the ground, moving from place to place, scrambling to stay ahead of ever-shifting events. An eye in the sky – a satellite link – watches Ferris.  At the other end of that real-time link is the CIA’s Ed Hoffman, strategizing events from thousands of miles away. And as Ferris nears the target, he discovers trust can be just as dangerous as it is necessary for survival.",12.886125,Trust no one. Deceive everyone.,Body of Lies,"Action, Drama, Thriller","ar, en","US, GB","terror, falsely accused, based on novel, dying and death, jordan, dubai, intelligence agency, beating",2008
2423,130000000,Other,USA,Other,Animation,215434591,Kung Fu Panda,PG,6.06.2008 00:00,92,7.6,Jack Black,339024,Jonathan Aibel,2008,1,0.657189162,70,FALSE,9502,tt0441773,Kung Fu Panda,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",16.897541,Prepare for awesomeness.,Kung Fu Panda,"Adventure, Animation, Family, Comedy",en,US,"china, martial arts, kung fu, mentor, snake, restaurant, shop, strong woman, bravery, tiger, turtle, panda, sensei, anthropomorphism, fighting, ancient china, monkey, master, destiny, evil, aftercreditsstinger, monkey warrior, noodle",2008
2424,90000000,Paramount Pictures,USA,Other,Adventure,71195053,The Spiderwick Chronicles,PG,14.02.2008 00:00,96,6.6,Freddie Highmore,74370,Karey Kirkpatrick,2008,0,-0.208943856,-20,FALSE,8204,tt0416236,The Spiderwick Chronicles,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.",11.133784,Their World Is Closer Than You Think.,The Spiderwick Chronicles,"Adventure, Family, Fantasy",en,US,"brother sister relationship, family relationships, single mother, alternate reality, mother child relationship, hidden truth, goblin, magical creature, fairies",2008
2425,24000000,Other,USA,Other,Comedy,31457946,Zack and Miri Make a Porno,R,31.10.2008 00:00,101,6.6,Seth Rogen,156855,Kevin Smith,2008,1,0.31074775,30,FALSE,10358,tt1007028,Zack and Miri Make a Porno,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.",6.449332,What would you do to get out of debt?,Zack and Miri Make a Porno,Comedy,en,US,"pornography, love of one's life, platonic love, pornographic video, best friend, sex comedy, best friends in love, aftercreditsstinger, duringcreditsstinger",2008
2426,75000000,Metro-Goldwyn-Mayer (MGM),USA,Other,Drama,83077833,Valkyrie,PG-13,25.12.2008 00:00,121,7.1,Tom Cruise,197529,Christopher McQuarrie,2008,1,0.10770444,10,FALSE,2253,tt0985699,Valkyrie,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer.",8.635464,Many saw evil. They dared to stop it.,Valkyrie,"Drama, Thriller, History, War","en, de","DE, US","berlin, suicide, bomb, assassination, resistance, wife husband relationship, world war ii, adolf hitler, plan, friendship, deception, treason, colonel, military officer, plot, german officer, piano wire, medal, violence",2008
2427,225000000,Walt Disney Pictures,USA,Other,Action,141621490,The Chronicles of Narnia: Prince Caspian,PG,16.05.2008 00:00,150,6.6,Ben Barnes,162829,Andrew Adamson,2008,0,-0.370571156,-40,FALSE,2454,tt0499448,The Chronicles of Narnia: Prince Caspian,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",12.490891,Hope has a new face.,The Chronicles of Narnia: Prince Caspian,"Adventure, Family, Fantasy",en,"CZ, PL, SI, US","based on novel, fictional place, brother sister relationship, lion, human being, wretch, leap in time, matter of life and death, faith, uncle, narnia, fantasy world",2008
2428,70000000,Warner Bros.,USA,Other,Action,70231041,Fool's Gold,PG-13,8.02.2008 00:00,112,5.7,Matthew McConaughey,64098,John Claflin,2008,1,0.003300586,0,FALSE,8676,tt0770752,Fool's Gold,"Treasure hunter Ben ""Finn"" Finnegan has sunk his marriage to Tess and his trusty boat in his obsessive quest to find the legendary Queen's Dowry. When he finds a vital clue that may finally pinpoint the treasure's whereabouts, he drags Tess and her boss, billionaire Nigel Honeycutt, along on the hunt. But Finn is not the only one interested in the gold; his former mentor-turned-enemy Moe Fitch will stop at nothing to beat him to it.",9.4548,This February True Love Takes a Dive.,Fool's Gold,"Romance, Comedy, Adventure",en,US,"helicopter, cemetery, boat, mexican standoff, sword, cave, shipwreck, yacht, bahamas, jet ski, treasure hunt, rivalry, scuba diving, gangster, underwater, divorce, heiress, ex-husband ex-wife relationship, henchmen",2008
2429,80000000,Warner Bros.,USA,Other,Action,130319208,Get Smart,PG-13,20.06.2008 00:00,110,6.5,Steve Carell,176842,Tom J. Astle,2008,1,0.6289901,60,FALSE,11665,tt0425061,Get Smart,"When the identities of secret agents from Control are compromised, the Chief promotes hapless but eager analyst Maxwell Smart and teams him with stylish, capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil plans of KAOS and its crafty operative?",11.35779,Saving The World...And Loving It!,Get Smart,"Action, Comedy, Thriller","en, ru","CA, RU, US","dancing, spy, terrorist, traitor, airplane, violin, based on tv series, legs",2008
2430,55000000,Columbia Pictures,USA,Other,Drama,69951824,Seven Pounds,PG-13,19.12.2008 00:00,123,7.7,Will Smith,249856,Grant Nieporte,2008,1,0.271851345,30,FALSE,11321,tt0814314,Seven Pounds,An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,21.708267,Seven names. Seven strangers. One secret.,Seven Pounds,Drama,"en, es",US,"vegetarian, tax collector, pianist, blind, organ transplant, blood type",2008
2431,85000000,Twentieth Century Fox Film Corporation,USA,Other,Action,80172128,Jumper,PG-13,14.02.2008 00:00,88,6.1,Hayden Christensen,256451,David S. Goyer,2008,0,-0.056798494,-10,FALSE,8247,tt0489099,Jumper,"David Rice is a man who knows no boundaries, a Jumper, born with the uncanny ability to teleport instantly to anywhere on Earth. When he discovers others like himself, David is thrust into a dangerous and bloodthirsty war while being hunted by a sinister and determined group of zealots who have sworn to destroy all Jumpers. Now, David’s extraordinary gift may be his only hope for survival!",11.03897,anywhere is possible.,Jumper,"Adventure, Fantasy, Science Fiction",fr,"CA, US","adolescence, based on novel, loss of child, fight, chase, teleportation, supernatural powers, leap in time, enemy, motherly love",2008
2432,20000000,Summit Entertainment,USA,Other,Action,24850922,Never Back Down,PG-13,14.03.2008 00:00,110,6.6,Sean Faris,85496,Chris Hauty,2008,1,0.2425461,20,FALSE,8456,tt1023111,Never Back Down,"Rebellious Jake Tyler is lured into an ultimate underground fight Scene at his new high school, after receiving threats to the safety of his friends and family Jake decides to seek the mentoring of a veteran fighter who trains him for one final no-holds-barred elimination fight with his nemesis and local martial arts champion Ryan McCarthy.",14.753931,Win or lose... Everyone has their fight.,Never Back Down,"Drama, Action",en,US,"rebel, martial arts, underground, fight, training, champion, sport, high school, party, revenge, blood, nemesis, violence, club, brawl",2008
2433,35000000,Columbia Pictures,Other,Other,Biography,26814957,The Other Boleyn Girl,PG-13,29.02.2008 00:00,115,6.7,Natalie Portman,89728,Peter Morgan,2008,0,-0.233858371,-20,FALSE,12184,tt0467200,The Other Boleyn Girl,"A sumptuous and sensual tale of intrigue, romance and betrayal set against the backdrop of a defining moment in European history: two beautiful sisters, Anne and Mary Boleyn, driven by their family's blind ambition, compete for the love of the handsome and passionate King Henry VIII.",9.778826,Two sisters divided for the love of a king.,The Other Boleyn Girl,Drama,en,"GB, US","england, sister sister relationship, queen, kingdom, henry viii",2008
2434,30000000,Other,Other,Other,Action,10955425,Doomsday,R,14.03.2008 00:00,113,6,Rhona Mitra,65516,Neil Marshall,2008,0,-0.634819167,-60,FALSE,13460,tt0483607,Doomsday,"A lethal virus spreads throughout the British isles,infecting millions and killing hundreds of thousands. To contain the threat, acting authorities brutally quarantine the country as it succumbs to fear and chaos. The quarantine is successful. Three decades later, the Reaper virus violently resurfaces in a major city. An elite group of specialists is urgently dispatched into the still-quarantined country to retrieve a cure by any means necessary. Shut off from the rest of the world, the unit must battle through a landscape that has become a waking nightmare.",13.436536,Mankind has an expiration date.,Doomsday,"Action, Thriller, Science Fiction",en,"DE, GB, US, ZA","dystopia, quarantine, futuristic, sword fight, lethal virus",2008
2435,37000000,Other,USA,Other,Comedy,60355347,Burn After Reading,R,12.09.2008 00:00,96,7,Brad Pitt,264758,Joel Coen,2008,1,0.631225595,60,FALSE,4944,tt0887883,Burn After Reading,"When a disc containing memoirs of a former CIA analyst falls into the hands of Linda Litzke and Chad Feldheimer, the two gym employees see a chance to make enough money for her to have life-changing cosmetic surgery. Predictably, events whirl out of control for the duo doofuses and those in their orbit.",13.206799,Intelligence is relative.,Burn After Reading,"Comedy, Drama",en,"US, GB, FR","blackmail, paranoia, fitness-training, plastic surgery, autobiography, memory, corpse, divorce, gym, disc, ex priest",2008
2436,50000000,Other,USA,Other,Action,160641,Outlander,R,1.04.2010 00:00,115,6.3,Jim Caviezel,66198,Dirk Blackman,2008,0,-0.99678718,-100,FALSE,10529,tt0462465,Outlander,"During the reign of the Vikings, a man from another world crash-lands on Earth, bringing with him an alien predator. The man must fuse his advanced technology with the weaponry of the vikings to fight the monster.",14.611182,It destroyed his world. He won't let it destroy ours.,Outlander,"Fantasy, Action, Science Fiction",en,"DE, US","norway, monster, flying saucer, viking",2010
2437,90000000,Columbia Pictures,USA,Dennis Dugan,Action,100018837,You Don't Mess with the Zohan,PG-13,6.06.2008 00:00,113,5.5,Adam Sandler,166095,Adam Sandler,2008,1,0.111320411,10,FALSE,10661,tt0960144,You Don't Mess with the Zohan,An Israeli counterterrorism soldier with a secretly fabulous ambition to become a Manhattan hairstylist. Zohan's desire runs so deep that he'll do anything -- including faking his own death and going head-to-head with an Arab cab driver -- to make his dreams come true.,13.116461,Lather. Rinse. Save the world.,You Don't Mess with the Zohan,"Comedy, Action","en, he",US,"new york, israel, middle east, hairdresser, ladykiller, mossad, israeli, palestinian, heart-throb, middle east conflict, hairstyle, hacky sack",2008
2438,55000000,Other,USA,Clint Eastwood,Biography,35739802,Changeling,R,31.10.2008 00:00,141,7.8,Angelina Jolie,209863,J. Michael Straczynski,2008,0,-0.350185418,-40,FALSE,3580,tt0824747,Changeling,"Christine Collins is overjoyed when her kidnapped son is brought back home. But when Christine suspects that the boy returned to her isn't her child, the police captain has her committed to an asylum.",11.672394,"To find her son, she did what no one else dared.",Changeling,"Crime, Drama, Mystery",en,US,"corruption, mother, nudity, minister, power, public, government, police, reunion, murder, conspiracy, los angeles, missing, mother love, criticism",2008
2439,20000000,Other,Other,Other,Crime,30028592,The Bank Job,R,7.03.2008 00:00,111,7.3,Jason Statham,158842,Dick Clement,2008,1,0.5014296,50,FALSE,8848,tt0200465,The Bank Job,"Terry is a small-time car dealer trying to leave his shady past behind and start a family. Martine is a beautiful model from Terry's old neighbourhood who knows that Terry is no angel. When Martine proposes a foolproof plan to rob a bank, Terry recognises the danger but realises this may be the opportunity of a lifetime. As the resourceful band of thieves burrows its way into a safe-deposit vault at a Lloyds Bank, they quickly realise that, besides millions in riches, the boxes also contain secrets that implicate everyone from London's most notorious underworld gangsters to powerful government figures, and even the Royal Family. Although the heist makes headlines throughout Britain for several days, a government gag order eventually brings all reporting of the case to an immediate halt.",8.732701,,The Bank Job,"Thriller, Crime, Drama",en,"AU, GB, US","infidelity, subway, car dealer, vault, mannequin, bahamas, strip club, wife, offer, photography, london underground, based on true story, extortion, double cross, walkie talkie, railway station, jackhammer, political corruption, bank heist, cabinet officer, corrupt policeman",2008
2440,35000000,Other,Other,Other,Action,40689393,Max Payne,PG-13,17.10.2008 00:00,100,5.4,Mark Wahlberg,112236,Beau Thorne,2008,1,0.162554086,20,FALSE,13051,tt0467197,Max Payne,"Coming together to solve a series of murders in New York City are a DEA agent whose family was slain as part of a conspiracy and an assassin out to avenge her sister's death. The duo will be hunted by the police, the mob, and a ruthless corporation.",10.08043,When a Man Has Lost Everything. He Only has Revenge,Max Payne,Action,"en, ru, es","US, CA","assassin, based on video game, aftercreditsstinger",2008
2441,19000000,Summit Entertainment,USA,Other,Adventure,8402485,Sex Drive,R,17.10.2008 00:00,109,6.5,Josh Zuckerman,75976,Sean Anders,2008,0,-0.557763947,-60,FALSE,13523,tt1135985,Sex Drive,A high school senior drives cross-country with his best friends to hook up with a babe he met online.,9.106146,He's leaving virgin territory,Sex Drive,"Comedy, Adventure, Romance",en,US,"sex, jealousy, virgin, nudity, community, friendship, high school, road trip, friends, romance, redneck, loss of virginity, hitchhiker, teen movie, boyfriend, pickup, knoxville",2008
2442,40000000,Columbia Pictures,USA,Other,Comedy,46012734,Made of Honor,PG-13,2.05.2008 00:00,101,5.9,Patrick Dempsey,58284,Adam Sztykiel,2008,1,0.15031835,20,FALSE,10761,tt0866439,Made of Honor,"Tom and Hannah have been platonic friends for 10 years. He's a serial dater, while she wants marriage but hasn't found Mr. Right. Just as Tom is starting to think that he is relationship material after all, Hannah gets engaged. When she asks Tom to be her 'maid' of honor, he reluctantly agrees just so he can attempt to stop the wedding and woo her.",6.417385,He'll do anything to get the groom out of the picture.,Made of Honor,"Comedy, Romance","en, fr, ru","GB, US","scotland, love of one's life, ladykiller, one-night stand, bridesmaid, forbidden love, male female relationship, best friends in love",2008
2443,45000000,Universal Pictures,USA,Other,Action,36316032,Death Race,R,22.08.2008 00:00,105,6.4,Jason Statham,176350,Paul W.S. Anderson,2008,0,-0.192977067,-20,FALSE,10483,tt0452608,Death Race,"Terminal Island, New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation, which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates, a global audience hungry for violence and a spectacular, enclosed arena come together to form the 'Death Race', the biggest, most brutal event.",13.53003,Get ready for a killer race.,Death Race,"Action, Thriller, Science Fiction",en,"GB, US, DE","car race, dystopia, matter of life and death, prison guard, car set on fire, escape from prison, exploding building, vehicle combat, car crash, violence",2008
2444,70000000,Warner Bros.,USA,Other,Comedy,97690976,Yes Man,PG-13,19.12.2008 00:00,104,6.8,Jim Carrey,289261,Nicholas Stoller,2008,1,0.395585371,40,FALSE,10201,tt1068680,Yes Man,Carl Allen has stumbled across a way to shake free of post-divorce blues and a dead-end job: embrace life and say yes to everything.,9.756289,One Word Can Change Everything.,Yes Man,Comedy,"et, en, ko",US,"bungee-jump, scooter",2008
2445,20000000,Universal Pictures,USA,Other,Comedy,19780,Wild Child,PG-13,28.11.2008 00:00,98,6.1,Emma Roberts,40439,Lucy Dahl,2008,0,-0.999011,-100,FALSE,13971,tt1024255,Wild Child,Rebellious 16 year old Poppy from Mailibu is sent to an English boarding school. Realising her Father isn't coming back to rescue her she tries to get expelled.,10.420849,New Girl. New School. New Rules.,Wild Child,Comedy,en,"FR, GB, US","diving, england, boarding school, spoiled child, girls' boarding school, malibu, lacrosse, school, love interest, teenager, laptop, discipline, intimidation, school mate, change of plan, all girls school",2008
2446,150000000,Other,USA,Other,Animation,114053579,Bolt,PG,21.11.2008 00:00,96,6.9,John Travolta,158580,Dan Fogelman,2008,0,-0.239642807,-20,FALSE,13053,tt0397892,Bolt,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home.",15.580915,Fully Awesome. Ridonculous. Let It Begin.,Bolt,"Animation, Family, Adventure, Comedy",en,US,"hamster, kids and family, animal, cat vs dog, duringcreditsstinger, dog cat friendship, animal lead, girl dog relationship",2008
2447,10800000,Other,USA,Other,Horror,56746769,Saw V,R,24.10.2008 00:00,92,5.8,Scott Patterson,95765,Patrick Melton,2008,1,4.254330463,430,FALSE,11917,tt1132626,Saw V,"Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.",10.165499,You Won't Believe How It Ends,Saw V,"Horror, Thriller, Crime",en,US,"blood splatter, serial killer, pig mask, nazi, jigsaw, swastika tattoo",2008
2448,15000000,Other,USA,Other,Comedy,6409528,The Rocker,PG-13,20.08.2008 00:00,102,6.2,Rainn Wilson,33768,Maya Forbes,2008,0,-0.572698133,-60,FALSE,10186,tt1031969,The Rocker,"Rob ""Fish"" Fishman is the drummer in '80s hair metal band Vesuvius. He's unceremoniously booted as the group signs a big record deal, is out of the music world for 20 years - and then receives a second chance with his nephew's band.",9.469873,Opportunity rocks.,The Rocker,"Comedy, Music","en, fr",US,"1970s, drums, groupie, musical, rock, heavy metal, headbanging",2008
2449,70000000,Other,Other,Other,Action,22531698,Babylon A.D.,PG-13,29.08.2008 00:00,101,5.6,Vin Diesel,85627,Maurice G. Dantec,2008,0,-0.6781186,-70,FALSE,9381,tt0364970,Babylon A.D.,"In Babylon A.D Vin Diesel stars as a veteran-turned-mercenary who is hired to deliver a package from the ravages of post-apocalyptic Eastern Europe to a destination in the teeming megalopolis of New York City. The ""package"" is a mysterious young woman with a secret.",9.273808,Kill or be Killed.,Babylon A.D.,"Action, Adventure, Science Fiction, Thriller","en, ru","FR, GB","submarine, baby, secret, future, mercenary, prosecution, protection, dystopia, moral conflict, smuggling, vision, pregnant, cyberpunk, sect",2008
2450,35000000,Twentieth Century Fox Film Corporation,USA,Other,Comedy,80277646,What Happens in Vegas,PG-13,9.05.2008 00:00,99,6.1,Cameron Diaz,149018,Dana Fox,2008,1,1.293647029,130,FALSE,9029,tt1033643,What Happens in Vegas,"During a wild vacation in Las Vegas, career woman Joy McNally and playboy Jack Fuller come to the sober realization that they have married each other after a night of drunken abandon. They are then compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.",10.054226,Get Lucky,What Happens in Vegas,"Comedy, Romance","en, sh",US,"casino, hotel, roommate, fictitious marriage, romantic comedy, rivalry, wedding, las vegas",2008
2451,25100000,Other,USA,Oliver Stone,Biography,25534493,W.,PG-13,17.10.2008 00:00,129,6.3,Josh Brolin,42504,Stanley Weiser,2008,1,0.017310478,0,FALSE,10523,tt1175491,W.,"Whether you love him or hate him, there is no question that George W. Bush is one of the most controversial public figures in recent memory. W takes viewers through Bush’s eventful life -- his struggles and triumphs, how he found both his wife and his faith, and of course the critical days leading up to Bush’s decision to invade Iraq.",8.937049,A life misunderestimated.,W.,"Drama, History","es, en",US,"usa, white house, usa president, george w. bush, president, iraq war",2008
